park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord
http://www.wikidata.org/entity/Q1702747,Nevado Tres Cruces National Park,Чили,Южная Америка,591,1994,,Point(-69.0923078 -27.056095)
http://www.wikidata.org/entity/Q1702789,Las Palmas de Cocalán National Park,Чили,Южная Америка,37.09,1971,,Point(-71.0965 -34.19404)
http://www.wikidata.org/entity/Q1702795,Толуака,Чили,Южная Америка,0.06374,1935,1380,Point(-71.8275 -38.2032)
http://www.wikidata.org/entity/Q1702858,Bernardo O'Higgins National Park,Чили,Южная Америка,35259.012,1969,,Point(-74.0 -50.0)
http://www.wikidata.org/entity/Q1702858,Bernardo O'Higgins National Park,Чили,Южная Америка,35259,1969,,Point(-74.0 -50.0)
http://www.wikidata.org/entity/Q1702865,Archipiélago de Juan Fernández National Park,Чили,Южная Америка,95.71,1935,,Point(-79.8692 -33.7297)
http://www.wikidata.org/entity/Q1702865,Archipiélago de Juan Fernández National Park,Чили,Южная Америка,91.742,1935,,Point(-79.8692 -33.7297)
http://www.wikidata.org/entity/Q1702870,Фрай-Хорхе,Чили,Южная Америка,99.59,1941,355,Point(-71.682777777 -30.6625)
http://www.wikidata.org/entity/Q1702875,Национальный парк Вулкан Ислуга,Чили,Южная Америка,1747.44,1967,,Point(-68.83333334 -19.15000001)
http://www.wikidata.org/entity/Q1702881,Hornopirén National Park,Чили,Южная Америка,482.32,1988,,Point(-72.266666666 -41.916666666)
http://www.wikidata.org/entity/Q1702889,Национальный парк Льюльяйльяко,Чили,Южная Америка,2687,1995,,Point(-68.61666667 -24.71666667)
http://www.wikidata.org/entity/Q1702892,Чилоэ,Чили,Южная Америка,430,1982,,Point(-74.0341 -42.5129)
http://www.wikidata.org/entity/Q1702892,Чилоэ,Чили,Южная Америка,425.67,1982,,Point(-74.0341 -42.5129)
http://www.wikidata.org/entity/Q1702897,Гуамблин (остров),Чили,Южная Америка,0.10625,1967,131,Point(-75.08 -44.85)
http://www.wikidata.org/entity/Q1702917,Nahuelbuta National Park,Чили,Южная Америка,68.319,1939,,Point(-72.98333333 -37.78333333)
http://www.wikidata.org/entity/Q1702923,Alerce Andino National Park,Чили,Южная Америка,392.55,1982,519,Point(-72.54414 -41.57795)
http://www.wikidata.org/entity/Q1703007,Llanos de Challe National Park,Чили,Южная Америка,457.08,1994,,Point(-71.0 -28.16666667)
http://www.wikidata.org/entity/Q1703011,Queulat National Park,Чили,Южная Америка,1540.93,1983,,Point(-72.4035 -44.4045)
http://www.wikidata.org/entity/Q1703052,Лагуна-Сан-Рафаэль,Чили,Южная Америка,17420,1959,,Point(-74.0 -47.0)
http://www.wikidata.org/entity/Q1703667,Maleny National Park,Австралия,Австралия и Океания,18.8177221679687,2006,433,Point(152.7229801 -26.6682651)
http://www.wikidata.org/entity/Q1703667,Maleny National Park,Австралия,Австралия и Океания,188,2006,433,Point(152.7229801 -26.6682651)
http://www.wikidata.org/entity/Q1703667,Maleny National Park,Австралия,Австралия и Океания,18.8177221679687,2006,433,Point(152.730833333 -26.663611111)
http://www.wikidata.org/entity/Q1703667,Maleny National Park,Австралия,Австралия и Океания,188,2006,433,Point(152.730833333 -26.663611111)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,170.5683984375,2005,869,Point(145.542511111 -17.735561111)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,170.5683984375,2014,869,Point(145.542511111 -17.735561111)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,16822,2005,869,Point(145.542511111 -17.735561111)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,16822,2014,869,Point(145.542511111 -17.735561111)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,170.5683984375,2005,869,Point(145.56 -17.77666667)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,170.5683984375,2014,869,Point(145.56 -17.77666667)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,16822,2005,869,Point(145.56 -17.77666667)
http://www.wikidata.org/entity/Q1711140,Tully Falls National Park,Австралия,Австралия и Океания,16822,2014,869,Point(145.56 -17.77666667)
http://www.wikidata.org/entity/Q1718891,Woko National Park,Австралия,Австралия и Океания,0,1982,613,Point(151.7511111 -31.748333333)
http://www.wikidata.org/entity/Q1718891,Woko National Park,Австралия,Австралия и Океания,0,2005,613,Point(151.7511111 -31.748333333)
http://www.wikidata.org/entity/Q1718891,Woko National Park,Австралия,Австралия и Океания,8729,1982,613,Point(151.7511111 -31.748333333)
http://www.wikidata.org/entity/Q1718891,Woko National Park,Австралия,Австралия и Океания,8729,2005,613,Point(151.7511111 -31.748333333)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,16.7160498046875,2007,942,Point(150.08055556 -33.47916667)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,16.7160498046875,2007,942,Point(150.08055556 -33.47916667)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,1671,2007,942,Point(150.08055556 -33.47916667)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,1671,2007,942,Point(150.08055556 -33.47916667)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,16.7160498046875,2007,942,Point(150.084722222 -33.456666666)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,16.7160498046875,2007,942,Point(150.084722222 -33.456666666)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,1671,2007,942,Point(150.084722222 -33.456666666)
http://www.wikidata.org/entity/Q1719903,Marrangaroo National Park,Австралия,Австралия и Океания,1671,2007,942,Point(150.084722222 -33.456666666)
http://www.wikidata.org/entity/Q1721097,Кафуэ,Замбия,Африка,22400,1950,1103,Point(25.7 -15.28)
http://www.wikidata.org/entity/Q1721928,Q1721928,Камерун,Африка,45,1948,,Point(14.85 12.2)
http://www.wikidata.org/entity/Q1721939,Kalamunda National Park,Австралия,Австралия и Океания,3.97215484619141,1964,169,Point(116.071 -31.9586)
http://www.wikidata.org/entity/Q1721939,Kalamunda National Park,Австралия,Австралия и Океания,375,1964,169,Point(116.071 -31.9586)
http://www.wikidata.org/entity/Q1722083,Калбарри (национальный парк),Австралия,Австралия и Океания,1.83,1963,212,Point(114.246 -27.7847)
http://www.wikidata.org/entity/Q1722083,Калбарри (национальный парк),Австралия,Австралия и Океания,1.83,1972,212,Point(114.246 -27.7847)
http://www.wikidata.org/entity/Q1722083,Калбарри (национальный парк),Австралия,Австралия и Океания,1831.62171875,1963,212,Point(114.246 -27.7847)
http://www.wikidata.org/entity/Q1722083,Калбарри (национальный парк),Австралия,Австралия и Океания,1831.62171875,1972,212,Point(114.246 -27.7847)
http://www.wikidata.org/entity/Q1723746,Kanger Ghati National Park,Индия,Азия,200,1982,,Point(82.011 18.832)
http://www.wikidata.org/entity/Q1724651,Warra National Park,Австралия,Австралия и Океания,20.1533020019531,1999,,Point(151.92777778 -29.99166667)
http://www.wikidata.org/entity/Q1724651,Warra National Park,Австралия,Австралия и Океания,2031,1999,,Point(151.92777778 -29.99166667)
http://www.wikidata.org/entity/Q1725911,Долина Валбоны,Албания,Европа,80,1966,,Point(19.88777778 42.45333333)
http://www.wikidata.org/entity/Q1727012,Ulidarra National Park,Австралия,Австралия и Океания,6074,1999,,Point(153.080555555 -30.250277777)
http://www.wikidata.org/entity/Q1727012,Ulidarra National Park,Австралия,Австралия и Океания,6.83561706542969,1999,,Point(153.080555555 -30.250277777)
http://www.wikidata.org/entity/Q1729357,Кариджини,Австралия,Австралия и Океания,6244.28,1973,650,Point(117.976 -22.2506)
http://www.wikidata.org/entity/Q1729357,Кариджини,Австралия,Австралия и Океания,6244.28,1973,782,Point(117.976 -22.2506)
http://www.wikidata.org/entity/Q1733755,Karlamilyi National Park,Австралия,Австралия и Океания,12837.29125,1977,307,Point(122.483333333 -22.333333333)
http://www.wikidata.org/entity/Q1733755,Karlamilyi National Park,Австралия,Австралия и Океания,12837,1977,307,Point(122.483333333 -22.333333333)
http://www.wikidata.org/entity/Q1734673,Karuah National Park,Австралия,Австралия и Океания,3308,2007,,Point(151.94847107 -32.59484149)
http://www.wikidata.org/entity/Q1734673,Karuah National Park,Австралия,Австралия и Океания,3308,2008,,Point(151.94847107 -32.59484149)
http://www.wikidata.org/entity/Q1734673,Karuah National Park,Австралия,Австралия и Океания,35.237265625,2007,,Point(151.94847107 -32.59484149)
http://www.wikidata.org/entity/Q1734673,Karuah National Park,Австралия,Австралия и Океания,35.237265625,2008,,Point(151.94847107 -32.59484149)
http://www.wikidata.org/entity/Q1735116,Mount Data National Park,Филиппины,Азия,3352,1940,2170,Point(120.84098 16.87753)
http://www.wikidata.org/entity/Q1735508,Kasungu National Park,Малави,Африка,2316,1970,,Point(33.166666666 -13.0)
http://www.wikidata.org/entity/Q1737898,Keibul Lamjao National Park,Индия,Азия,40,1977,,Point(93.8402 24.4856)
http://www.wikidata.org/entity/Q1738788,Национальный парк Кеннеди-Рендж,Австралия,Австралия и Океания,1.417,1993,,Point(115.05 -24.5792)
http://www.wikidata.org/entity/Q1738788,Национальный парк Кеннеди-Рендж,Австралия,Австралия и Океания,1422.7525,1993,,Point(115.05 -24.5792)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,7.17619750976563,1994,15,Point(151.073055555 -23.159722222)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,7.17619750976563,2014,15,Point(151.073055555 -23.159722222)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,827,1994,15,Point(151.073055555 -23.159722222)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,827,2014,15,Point(151.073055555 -23.159722222)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,7.17619750976563,1994,15,Point(150.871666666 -23.041666666)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,7.17619750976563,2014,15,Point(150.871666666 -23.041666666)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,827,1994,15,Point(150.871666666 -23.041666666)
http://www.wikidata.org/entity/Q1739148,Keppel Bay Islands National Park,Австралия,Австралия и Океания,827,2014,15,Point(150.871666666 -23.041666666)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,10,2009,824,Point(149.20555556 -34.10555556)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,10,2011,824,Point(149.20555556 -34.10555556)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,18.576669921875,2009,824,Point(149.20555556 -34.10555556)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,18.576669921875,2011,824,Point(149.20555556 -34.10555556)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,10,2009,824,Point(149.201111111 -34.098611111)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,10,2011,824,Point(149.201111111 -34.098611111)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,18.576669921875,2009,824,Point(149.201111111 -34.098611111)
http://www.wikidata.org/entity/Q1740067,Keverstone National Park,Австралия,Австралия и Океания,18.576669921875,2011,824,Point(149.201111111 -34.098611111)
http://www.wikidata.org/entity/Q1740765,Kiang West National Park,Гамбия,Африка,19,1987,,Point(-15.91666667 13.38333333)
http://www.wikidata.org/entity/Q1741175,Lierne National Park,Норвегия,Европа,333,2004,,Point(13.9 64.3)
http://www.wikidata.org/entity/Q1741175,Lierne National Park,Норвегия,Европа,333.0009581,2004,,Point(13.9 64.3)
http://www.wikidata.org/entity/Q1742613,Scheyville National Park,Австралия,Австралия и Океания,92,1996,30,Point(150.8927778 -33.594166666)
http://www.wikidata.org/entity/Q1742613,Scheyville National Park,Австралия,Австралия и Океания,9.33219543457031,1996,30,Point(150.8927778 -33.594166666)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,1729,2006,733,Point(145.61555556 -18.12111111)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,1729,2011,733,Point(145.61555556 -18.12111111)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,174.6309765625,2006,733,Point(145.61555556 -18.12111111)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,174.6309765625,2011,733,Point(145.61555556 -18.12111111)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,1729,2006,733,Point(145.645830555 -18.051111111)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,1729,2011,733,Point(145.645830555 -18.051111111)
http://www.wikidata.org/entity/Q1743569,Kirrama National Park,Австралия,Австралия и Океания,174.6309765625,2006,733,Point(145.645830555 -18.051111111)
http://www.wikidata.org/entity/Q1756690,Loango National Park,Габон,Африка,1550,2002,,Point(9.56666667 -2.16666667)
http://www.wikidata.org/entity/Q1757413,Braulio Carrillo National Park,Коста-Рика,Северная Америка,475.86,1978,606,Point(-83.974425 10.1599)
http://www.wikidata.org/entity/Q1759349,Alberto de Agostini National Park,Чили,Южная Америка,14600,1965,,Point(-70.439669444 -54.749061111)
http://www.wikidata.org/entity/Q1761032,Апеннино-Тоско-Эмилиано,Италия,Европа,261.49,1997,,Point(10.24055556 44.31833333)
http://www.wikidata.org/entity/Q1761032,Апеннино-Тоско-Эмилиано,Италия,Европа,261.49,2001,,Point(10.24055556 44.31833333)
http://www.wikidata.org/entity/Q1761032,Апеннино-Тоско-Эмилиано,Италия,Европа,227.93,1997,,Point(10.24055556 44.31833333)
http://www.wikidata.org/entity/Q1761032,Апеннино-Тоско-Эмилиано,Италия,Европа,227.93,2001,,Point(10.24055556 44.31833333)
http://www.wikidata.org/entity/Q1763364,Национальный парк Рапа-Нуи,Чили,Южная Америка,66.66,1935,,Point(-109.348579 -27.072877)
http://www.wikidata.org/entity/Q1763364,Национальный парк Рапа-Нуи,Чили,Южная Америка,69.0806,1935,,Point(-109.348579 -27.072877)
http://www.wikidata.org/entity/Q2054002,Pico Bonito National Park,Гондурас,Северная Америка,1073,1987,,Point(-86.87222222 15.60972222)
http://www.wikidata.org/entity/Q2060502,Серра-Жерал,Бразилия,Южная Америка,173.02,1992,,Point(-49.99466 -29.13417)
http://www.wikidata.org/entity/Q2060502,Серра-Жерал,Бразилия,Южная Америка,173.02,1992,,Point(-49.99466 -29.13417)
http://www.wikidata.org/entity/Q2072918,Windjana Gorge National Park,Австралия,Австралия и Океания,2134,1971,106,Point(124.976 -17.4283)
http://www.wikidata.org/entity/Q2072918,Windjana Gorge National Park,Австралия,Австралия и Океания,20.8110986328125,1971,106,Point(124.976 -17.4283)
http://www.wikidata.org/entity/Q2090073,Иль-Зембра-э-Зембрета,Тунис,Африка,5.7,1977,,Point(10.8 37.1)
http://www.wikidata.org/entity/Q2091798,Рейса,Норвегия,Европа,803.6617531,1986,,Point(21.966666666 69.2)
http://www.wikidata.org/entity/Q2091798,Рейса,Норвегия,Европа,803,1986,,Point(21.966666666 69.2)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,2987,1996,928,Point(152.3983333 -31.073333333)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,2987,2018,928,Point(152.3983333 -31.073333333)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,16.1,1996,928,Point(152.3983333 -31.073333333)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,16.1,2018,928,Point(152.3983333 -31.073333333)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,305.431796875,1996,928,Point(152.3983333 -31.073333333)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,305.431796875,2018,928,Point(152.3983333 -31.073333333)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,2987,1996,928,Point(152.490833333 -31.178611111)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,2987,2018,928,Point(152.490833333 -31.178611111)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,16.1,1996,928,Point(152.490833333 -31.178611111)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,16.1,2018,928,Point(152.490833333 -31.178611111)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,305.431796875,1996,928,Point(152.490833333 -31.178611111)
http://www.wikidata.org/entity/Q2095735,Willi Willi National Park,Австралия,Австралия и Океания,305.431796875,2018,928,Point(152.490833333 -31.178611111)
http://www.wikidata.org/entity/Q2096005,Уошпул,Австралия,Австралия и Океания,0,1983,643,Point(152.3344444 -29.365)
http://www.wikidata.org/entity/Q2096005,Уошпул,Австралия,Австралия и Океания,0,2008,643,Point(152.3344444 -29.365)
http://www.wikidata.org/entity/Q2096005,Уошпул,Австралия,Австралия и Океания,58678,1983,643,Point(152.3344444 -29.365)
http://www.wikidata.org/entity/Q2096005,Уошпул,Австралия,Австралия и Океания,58678,2008,643,Point(152.3344444 -29.365)
http://www.wikidata.org/entity/Q2096005,Уошпул,Австралия,Австралия и Океания,277.15,1983,643,Point(152.3344444 -29.365)
http://www.wikidata.org/entity/Q2096005,Уошпул,Австралия,Австралия и Океания,277.15,2008,643,Point(152.3344444 -29.365)
http://www.wikidata.org/entity/Q2097137,Вашловани,Грузия,Европа,251.14,1935,,Point(46.383333333 41.2)
http://www.wikidata.org/entity/Q2104042,Poona National Park,Австралия,Австралия и Океания,5368,1991,7,Point(152.822777777 -25.588888888)
http://www.wikidata.org/entity/Q2104042,Poona National Park,Австралия,Австралия и Океания,5368,2008,7,Point(152.822777777 -25.588888888)
http://www.wikidata.org/entity/Q2104042,Poona National Park,Австралия,Австралия и Океания,53.497685546875,1991,7,Point(152.822777777 -25.588888888)
http://www.wikidata.org/entity/Q2104042,Poona National Park,Австралия,Австралия и Океания,53.497685546875,2008,7,Point(152.822777777 -25.588888888)
http://www.wikidata.org/entity/Q2104482,Поронгуруп,Австралия,Австралия и Океания,26.8588660516,1957,309,Point(117.8866 -34.6853)
http://www.wikidata.org/entity/Q2104482,Поронгуруп,Австралия,Австралия и Океания,26.8588660516,1971,309,Point(117.8866 -34.6853)
http://www.wikidata.org/entity/Q2104482,Поронгуруп,Австралия,Австралия и Океания,26.8590234375,1957,309,Point(117.8866 -34.6853)
http://www.wikidata.org/entity/Q2104482,Поронгуруп,Австралия,Австралия и Океания,26.8590234375,1971,309,Point(117.8866 -34.6853)
http://www.wikidata.org/entity/Q2104482,Поронгуруп,Австралия,Австралия и Океания,25,1957,309,Point(117.8866 -34.6853)
http://www.wikidata.org/entity/Q2104482,Поронгуруп,Австралия,Австралия и Океания,25,1971,309,Point(117.8866 -34.6853)
http://www.wikidata.org/entity/Q2109503,Wolfe Creek Meteorite Crater National Park,Австралия,Австралия и Океания,14.545966796875,1969,,Point(127.794444444 -19.173611111)
http://www.wikidata.org/entity/Q2109503,Wolfe Creek Meteorite Crater National Park,Австралия,Австралия и Океания,14.545966796875,1972,,Point(127.794444444 -19.173611111)
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),Австралия,Австралия и Океания,40,1990,,Point(118.37222222 -34.87722222)
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),Австралия,Австралия и Океания,39.7467272949219,1990,,Point(118.37222222 -34.87722222)
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),Австралия,Австралия и Океания,40,1990,,Point(118.372 -34.8772)
http://www.wikidata.org/entity/Q2110735,Уэйчиникап (национальный парк),Австралия,Австралия и Океания,39.7467272949219,1990,,Point(118.372 -34.8772)
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,Австралия,Австралия и Океания,10.1602325439453,2010,,Point(153.0602274 -26.9774731)
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,Австралия,Австралия и Океания,10.1602325439453,2018,,Point(153.0602274 -26.9774731)
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,Австралия,Австралия и Океания,164,2010,,Point(153.0602274 -26.9774731)
http://www.wikidata.org/entity/Q2118139,Pumicestone National Park,Австралия,Австралия и Океания,164,2018,,Point(153.0602274 -26.9774731)
http://www.wikidata.org/entity/Q2120243,Humboldt National Park,Австралия,Австралия и Океания,77.0889208984375,2009,,Point(148.933 -24.242)
http://www.wikidata.org/entity/Q2120243,Humboldt National Park,Австралия,Австралия и Океания,7660,2009,,Point(148.933 -24.242)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,142,1994,27,Point(148.876111111 -20.6)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,142,1998,27,Point(148.876111111 -20.6)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,1.41402130126953,1994,27,Point(148.876111111 -20.6)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,1.41402130126953,1998,27,Point(148.876111111 -20.6)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,142,1994,27,Point(148.879444444 -20.598888888)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,142,1998,27,Point(148.879444444 -20.598888888)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,1.41402130126953,1994,27,Point(148.879444444 -20.598888888)
http://www.wikidata.org/entity/Q2145431,Repulse Islands National Park,Австралия,Австралия и Океания,1.41402130126953,1998,27,Point(148.879444444 -20.598888888)
http://www.wikidata.org/entity/Q2211959,Национальный парк Сагарматха,Непал,Азия,1244,1976,,Point(86.693033 27.891069)
http://www.wikidata.org/entity/Q2211959,Национальный парк Сагарматха,Непал,Азия,1148,1976,,Point(86.693033 27.891069)
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,Австралия,Австралия и Океания,34.8658813476562,2001,,Point(149.40833333 -35.52555556)
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,Австралия,Австралия и Океания,34.8658813476562,2003,,Point(149.40833333 -35.52555556)
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,Австралия,Австралия и Океания,352,2001,,Point(149.40833333 -35.52555556)
http://www.wikidata.org/entity/Q2217910,Yanununbeyan National Park,Австралия,Австралия и Океания,352,2003,,Point(149.40833333 -35.52555556)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,1826,2007,12,Point(151.917888888 -32.8152)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,1826,2018,12,Point(151.917888888 -32.8152)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,18.6846044921875,2007,12,Point(151.917888888 -32.8152)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,18.6846044921875,2018,12,Point(151.917888888 -32.8152)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,1826,2007,12,Point(151.96805556 -32.67333333)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,1826,2018,12,Point(151.96805556 -32.67333333)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,18.6846044921875,2007,12,Point(151.96805556 -32.67333333)
http://www.wikidata.org/entity/Q2231459,Worimi National Park,Австралия,Австралия и Океания,18.6846044921875,2018,12,Point(151.96805556 -32.67333333)
http://www.wikidata.org/entity/Q2260738,Скотт (национальный парк),Австралия,Австралия и Океания,33,1959,16,Point(115.236 -34.2581)
http://www.wikidata.org/entity/Q2260738,Скотт (национальный парк),Австралия,Австралия и Океания,33.2228588867187,1959,16,Point(115.236 -34.2581)
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,Бразилия,Южная Америка,1540,1985,1301,Point(-41.372222222 -12.880277777)
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,Бразилия,Южная Америка,1521.42,1985,1301,Point(-41.372222222 -12.880277777)
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,Бразилия,Южная Америка,1540,1985,1301,Point(-41.57586 -12.51089)
http://www.wikidata.org/entity/Q2266463,Шапада-Диамантина,Бразилия,Южная Америка,1521.42,1985,1301,Point(-41.57586 -12.51089)
http://www.wikidata.org/entity/Q2266782,Seiland National Park,Норвегия,Европа,316,2006,,Point(23.166666666 70.383333333)
http://www.wikidata.org/entity/Q2266782,Seiland National Park,Норвегия,Европа,316.9037933,2006,,Point(23.166666666 70.383333333)
http://www.wikidata.org/entity/Q2269548,Семпре-Вивас,Бразилия,Южная Америка,1241.55,2002,,Point(-43.79425 -17.80361)
http://www.wikidata.org/entity/Q2269548,Семпре-Вивас,Бразилия,Южная Америка,1241,2002,,Point(-43.79425 -17.80361)
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,Австралия,Австралия и Океания,10144.695625,1967,56,Point(138.24 -25.1425)
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,Австралия,Австралия и Океания,10144.695625,2011,56,Point(138.24 -25.1425)
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,Австралия,Австралия и Океания,10.12,1967,56,Point(138.24 -25.1425)
http://www.wikidata.org/entity/Q2288381,Симпсон-дезерт,Австралия,Австралия и Океания,10.12,2011,56,Point(138.24 -25.1425)
http://www.wikidata.org/entity/Q2289215,Single National Park,Австралия,Австралия и Океания,25.6313305664062,1999,,Point(151.411388888 -29.996944444)
http://www.wikidata.org/entity/Q2289215,Single National Park,Австралия,Австралия и Океания,2558,1999,,Point(151.411388888 -29.996944444)
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,Австралия,Австралия и Океания,316,1994,18,Point(149.473611111 -20.741111111)
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,Австралия,Австралия и Океания,316,2000,18,Point(149.473611111 -20.741111111)
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,Австралия,Австралия и Океания,31.376845703125,1994,18,Point(149.473611111 -20.741111111)
http://www.wikidata.org/entity/Q2304246,South Cumberland Islands National Park,Австралия,Австралия и Океания,31.376845703125,2000,18,Point(149.473611111 -20.741111111)
http://www.wikidata.org/entity/Q2394398,Tarlo River National Park,Австралия,Австралия и Океания,8074,1982,653,Point(149.9177778 -34.498333333)
http://www.wikidata.org/entity/Q2394398,Tarlo River National Park,Австралия,Австралия и Океания,8074,2015,653,Point(149.9177778 -34.498333333)
http://www.wikidata.org/entity/Q2394398,Tarlo River National Park,Австралия,Австралия и Океания,0,1982,653,Point(149.9177778 -34.498333333)
http://www.wikidata.org/entity/Q2394398,Tarlo River National Park,Австралия,Австралия и Океания,0,2015,653,Point(149.9177778 -34.498333333)
http://www.wikidata.org/entity/Q2397554,Моллем,Индия,Азия,107,1978,890,Point(74.25861111 15.37361111)
