park,parkLabel,country,countryLabel,area,inception,highestPoint,highestPointLabel,elevation
http://www.wikidata.org/entity/Q1226283,Dinden National Park,http://www.wikidata.org/entity/Q408,Австралия,19706,2005-01-01T00:00:00Z,,,573
http://www.wikidata.org/entity/Q1234100,Dhilba Guuranda-Innes National Park,http://www.wikidata.org/entity/Q408,Австралия,94.251904296875,1993-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q1254871,Mount Lewis National Park,http://www.wikidata.org/entity/Q408,Австралия,284.4478125,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1226283,Dinden National Park,http://www.wikidata.org/entity/Q408,Австралия,19706,2014-01-01T00:00:00Z,,,573
http://www.wikidata.org/entity/Q1254871,Mount Lewis National Park,http://www.wikidata.org/entity/Q408,Австралия,284.4478125,2011-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1194252,Эравикулам,http://www.wikidata.org/entity/Q668,Индия,12700,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165427,Kings Plains National Park,http://www.wikidata.org/entity/Q408,Австралия,82.102578125,1988-01-01T00:00:00Z,,,728
http://www.wikidata.org/entity/Q1165427,Kings Plains National Park,http://www.wikidata.org/entity/Q408,Австралия,82.102578125,2010-01-01T00:00:00Z,,,728
http://www.wikidata.org/entity/Q1260184,The Palms National Park,http://www.wikidata.org/entity/Q408,Австралия,73,1950-01-01T00:00:00Z,,,517
http://www.wikidata.org/entity/Q1165321,Mount Jerusalem National Park,http://www.wikidata.org/entity/Q408,Австралия,50.853466796875,1995-12-22T00:00:00Z,,,696
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,148.854228515625,2011-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1165318,Kwiambal National Park,http://www.wikidata.org/entity/Q408,Австралия,76.627802734375,2000-05-19T00:00:00Z,,,429
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,12856.8836813575,2009-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1252987,Довре (национальный парк),http://www.wikidata.org/entity/Q20,Норвегия,289,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165460,Ramornie National Park,http://www.wikidata.org/entity/Q408,Австралия,3307,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1260651,Drovers Cave National Park,http://www.wikidata.org/entity/Q408,Австралия,25.6449877929687,1972-01-01T00:00:00Z,,,41
http://www.wikidata.org/entity/Q1165416,Kumbatine National Park,http://www.wikidata.org/entity/Q408,Австралия,153.86658203125,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1262800,Национальный парк Сутьеска,http://www.wikidata.org/entity/Q225,Босния и Герцеговина,175,1962-01-01T00:00:00Z,,,1690
http://www.wikidata.org/entity/Q1251931,Douglas-Apsley National Park,http://www.wikidata.org/entity/Q408,Австралия,158.340205078125,1989-01-01T00:00:00Z,,,318
http://www.wikidata.org/entity/Q1231952,Дивьяка — Караваста,http://www.wikidata.org/entity/Q222,Албания,222.3,2007-10-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q1251334,Douala-Edéa National Park,http://www.wikidata.org/entity/Q1009,Камерун,2715.12,1932-01-01T00:00:00Z,,,33
http://www.wikidata.org/entity/Q1178506,Dawes National Park,http://www.wikidata.org/entity/Q408,Австралия,89.1237890625,2014-01-01T00:00:00Z,,,474
http://www.wikidata.org/entity/Q1165460,Ramornie National Park,http://www.wikidata.org/entity/Q408,Австралия,3307,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1209241,Diawling National Park,http://www.wikidata.org/entity/Q1025,Мавритания,130,1990-01-01T00:00:00Z,,,5
http://www.wikidata.org/entity/Q1260184,The Palms National Park,http://www.wikidata.org/entity/Q408,Австралия,73,2008-01-01T00:00:00Z,,,517
http://www.wikidata.org/entity/Q1165321,Mount Jerusalem National Park,http://www.wikidata.org/entity/Q408,Австралия,50.853466796875,2014-01-01T00:00:00Z,,,696
http://www.wikidata.org/entity/Q1231952,Дивьяка — Караваста,http://www.wikidata.org/entity/Q222,Албания,22230.2,2007-10-19T00:00:00Z,,,
http://www.wikidata.org/entity/Q1232199,Djiru National Park,http://www.wikidata.org/entity/Q408,Австралия,4123,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1232199,Djiru National Park,http://www.wikidata.org/entity/Q408,Австралия,41.781982421875,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1225209,Тайрона,http://www.wikidata.org/entity/Q739,Колумбия,225,1969-04-24T00:00:00Z,,,20
http://www.wikidata.org/entity/Q1251931,Douglas-Apsley National Park,http://www.wikidata.org/entity/Q408,Австралия,1608,2000-01-01T00:00:00Z,,,318
http://www.wikidata.org/entity/Q1165416,Kumbatine National Park,http://www.wikidata.org/entity/Q408,Австралия,153.86658203125,2014-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1232199,Djiru National Park,http://www.wikidata.org/entity/Q408,Австралия,4123,2011-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,12.882,2011-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1232199,Djiru National Park,http://www.wikidata.org/entity/Q408,Австралия,41.781982421875,2011-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165387,Koreelah National Park,http://www.wikidata.org/entity/Q408,Австралия,51.44046875,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165387,Koreelah National Park,http://www.wikidata.org/entity/Q408,Австралия,527,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1264709,Dularcha National Park,http://www.wikidata.org/entity/Q408,Австралия,4.70259704589844,2014-01-01T00:00:00Z,,,62
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,148.854228515625,1990-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1207569,Dharawal National Park,http://www.wikidata.org/entity/Q408,Австралия,6508,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1232248,Djukbinj National Park,http://www.wikidata.org/entity/Q408,Австралия,554.42199842453,1997-01-01T00:00:00Z,,,9
http://www.wikidata.org/entity/Q1178506,Dawes National Park,http://www.wikidata.org/entity/Q408,Австралия,89.1237890625,2006-01-01T00:00:00Z,,,474
http://www.wikidata.org/entity/Q1254575,Tirad Pass National Park,http://www.wikidata.org/entity/Q928,Филиппины,7416,1968-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1226283,Dinden National Park,http://www.wikidata.org/entity/Q408,Австралия,210.7335546875,2005-01-01T00:00:00Z,,,573
http://www.wikidata.org/entity/Q1246549,Mount Balatukan Range Natural Park,http://www.wikidata.org/entity/Q928,Филиппины,8423,2007-01-01T00:00:00Z,,,980
http://www.wikidata.org/entity/Q1258055,Джердап,http://www.wikidata.org/entity/Q403,Сербия,636.08,1974-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1226283,Dinden National Park,http://www.wikidata.org/entity/Q408,Австралия,210.7335546875,2014-01-01T00:00:00Z,,,573
http://www.wikidata.org/entity/Q1207569,Dharawal National Park,http://www.wikidata.org/entity/Q408,Австралия,66.0616455078125,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1236744,Pan de Azúcar National Park,http://www.wikidata.org/entity/Q298,Чили,43754,1985-10-07T00:00:00Z,,,
http://www.wikidata.org/entity/Q1178506,Dawes National Park,http://www.wikidata.org/entity/Q408,Австралия,463,2014-01-01T00:00:00Z,,,474
http://www.wikidata.org/entity/Q1264709,Dularcha National Park,http://www.wikidata.org/entity/Q408,Австралия,4.70259704589844,1921-01-01T00:00:00Z,,,62
http://www.wikidata.org/entity/Q1243563,Дор,http://www.wikidata.org/entity/Q801,Израиль,70,,,,
http://www.wikidata.org/entity/Q1165427,Kings Plains National Park,http://www.wikidata.org/entity/Q408,Австралия,6918,1988-01-01T00:00:00Z,,,728
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,12.882,1990-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1165427,Kings Plains National Park,http://www.wikidata.org/entity/Q408,Австралия,6918,2010-01-01T00:00:00Z,,,728
http://www.wikidata.org/entity/Q1244337,Канайма,http://www.wikidata.org/entity/Q717,Венесуэла,28645,1962-06-12T00:00:00Z,,,
http://www.wikidata.org/entity/Q1260651,Drovers Cave National Park,http://www.wikidata.org/entity/Q408,Австралия,25.6449877929687,1978-01-01T00:00:00Z,,,41
http://www.wikidata.org/entity/Q1165416,Kumbatine National Park,http://www.wikidata.org/entity/Q408,Австралия,151,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165967,Маунт-Буффало,http://www.wikidata.org/entity/Q408,Австралия,31020,1898-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165318,Kwiambal National Park,http://www.wikidata.org/entity/Q408,Австралия,76.627802734375,2011-01-01T00:00:00Z,,,429
http://www.wikidata.org/entity/Q1207619,Dharug National Park,http://www.wikidata.org/entity/Q408,Австралия,153.320009765625,1967-10-01T00:00:00Z,,,230
http://www.wikidata.org/entity/Q1264709,Dularcha National Park,http://www.wikidata.org/entity/Q408,Австралия,464,1921-01-01T00:00:00Z,,,62
http://www.wikidata.org/entity/Q1254871,Mount Lewis National Park,http://www.wikidata.org/entity/Q408,Австралия,2754,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1260651,Drovers Cave National Park,http://www.wikidata.org/entity/Q408,Австралия,2681,1972-01-01T00:00:00Z,,,41
http://www.wikidata.org/entity/Q1254871,Mount Lewis National Park,http://www.wikidata.org/entity/Q408,Австралия,2754,2011-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1165460,Ramornie National Park,http://www.wikidata.org/entity/Q408,Австралия,32.7544775390625,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1258880,Биоградская гора,http://www.wikidata.org/entity/Q236,Черногория,56.5,1952-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1244809,Меданос,http://www.wikidata.org/entity/Q717,Венесуэла,9128,1974-02-06T00:00:00Z,,,1
http://www.wikidata.org/entity/Q1200164,Уайт-Сандс,http://www.wikidata.org/entity/Q30,США,581.67,1933-01-18T00:00:00Z,,,
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,12856.8836813575,2011-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1177800,Davies Creek National Park,http://www.wikidata.org/entity/Q408,Австралия,4.99514862060547,2001-01-01T00:00:00Z,,,482
http://www.wikidata.org/entity/Q1165460,Ramornie National Park,http://www.wikidata.org/entity/Q408,Австралия,32.7544775390625,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1178506,Dawes National Park,http://www.wikidata.org/entity/Q408,Австралия,463,2006-01-01T00:00:00Z,,,474
http://www.wikidata.org/entity/Q1165416,Kumbatine National Park,http://www.wikidata.org/entity/Q408,Австралия,151,2014-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1229653,Judbarra / Gregory National Park,http://www.wikidata.org/entity/Q408,Австралия,148.854228515625,2009-01-01T00:00:00Z,,,130
http://www.wikidata.org/entity/Q1257080,Timbarra National Park,http://www.wikidata.org/entity/Q408,Австралия,1772,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1182459,Deepwater National Park,http://www.wikidata.org/entity/Q408,Австралия,473,1988-01-01T00:00:00Z,,,13
http://www.wikidata.org/entity/Q1251931,Douglas-Apsley National Park,http://www.wikidata.org/entity/Q408,Австралия,158.340205078125,2000-01-01T00:00:00Z,,,318
http://www.wikidata.org/entity/Q1200164,Уайт-Сандс,http://www.wikidata.org/entity/Q30,США,581.67,2019-12-20T00:00:00Z,,,
http://www.wikidata.org/entity/Q1207619,Dharug National Park,http://www.wikidata.org/entity/Q408,Австралия,153.320009765625,2008-01-01T00:00:00Z,,,230
http://www.wikidata.org/entity/Q1165321,Mount Jerusalem National Park,http://www.wikidata.org/entity/Q408,Австралия,5149,1995-12-22T00:00:00Z,,,696
http://www.wikidata.org/entity/Q1234100,Dhilba Guuranda-Innes National Park,http://www.wikidata.org/entity/Q408,Австралия,9415,1970-01-01T00:00:00Z,,,7
http://www.wikidata.org/entity/Q1232248,Djukbinj National Park,http://www.wikidata.org/entity/Q408,Австралия,133,1997-01-01T00:00:00Z,,,9
http://www.wikidata.org/entity/Q1226290,Диндер (биосферный резерват),http://www.wikidata.org/entity/Q1049,Судан,10000,1935-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1360023,Mount Aberdeen National Park,http://www.wikidata.org/entity/Q408,Австралия,29.4321240234375,1967-01-01T00:00:00Z,,,791
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,184,1979-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1334313,Уинд,http://www.wikidata.org/entity/Q30,США,114,1903-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,138.144728893042,2010-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,399.4461328125,1972-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1335667,Beeron National Park,http://www.wikidata.org/entity/Q408,Австралия,70.45828125,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,138,2002-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,0.839557609558105,2010-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1331672,Ella Bay National Park,http://www.wikidata.org/entity/Q408,Австралия,37.268486328125,1994-01-01T00:00:00Z,,,17
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,29.029775390625,1969-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1331433,Элк-Айленд (национальный парк),http://www.wikidata.org/entity/Q16,Канада,194,1913-03-27T00:00:00Z,,,
http://www.wikidata.org/entity/Q1333457,Eungella National Park,http://www.wikidata.org/entity/Q408,Австралия,600.238984375,1936-01-01T00:00:00Z,,,881
http://www.wikidata.org/entity/Q1359259,Forty Mile Scrub National Park,http://www.wikidata.org/entity/Q408,Австралия,63.0705224609375,1970-01-01T00:00:00Z,,,759
http://www.wikidata.org/entity/Q1358069,Tully Gorge National Park,http://www.wikidata.org/entity/Q408,Австралия,603.4829296875,2014-01-01T00:00:00Z,,,287
http://www.wikidata.org/entity/Q1361043,Eurimbula National Park,http://www.wikidata.org/entity/Q408,Австралия,232.909375,2009-01-01T00:00:00Z,,,10
http://www.wikidata.org/entity/Q1357029,Национальный парк Джигме Сингье Вангчука,http://www.wikidata.org/entity/Q917,Бутан,1730,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,399.4461328125,1977-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1359321,Kroombit Tops National Park,http://www.wikidata.org/entity/Q408,Австралия,432.1696484375,1974-01-01T00:00:00Z,,,865
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,138.144728893042,2002-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1360116,Noosa National Park,http://www.wikidata.org/entity/Q408,Австралия,2883,2007-01-01T00:00:00Z,,,15
http://www.wikidata.org/entity/Q1360116,Noosa National Park,http://www.wikidata.org/entity/Q408,Австралия,28.942822265625,1939-01-01T00:00:00Z,,,15
http://www.wikidata.org/entity/Q1341496,Pidna National Park,http://www.wikidata.org/entity/Q408,Австралия,153,2006-01-01T00:00:00Z,,,440
http://www.wikidata.org/entity/Q1339871,Эйн-Авдат,http://www.wikidata.org/entity/Q801,Израиль,4800,,,,
http://www.wikidata.org/entity/Q1333457,Eungella National Park,http://www.wikidata.org/entity/Q408,Австралия,59865,1936-01-01T00:00:00Z,,,881
http://www.wikidata.org/entity/Q1364191,Mount Walsh National Park,http://www.wikidata.org/entity/Q408,Австралия,107.8659765625,2009-01-01T00:00:00Z,,,546
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,399.4461328125,1973-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,193.57865234375,1968-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,0.839557609558105,2002-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1325310,Appennino Lucano - Val d'Agri - Lagonegrese National Park,http://www.wikidata.org/entity/Q38,Италия,68996,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,0.321942024230957,1979-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1359259,Forty Mile Scrub National Park,http://www.wikidata.org/entity/Q408,Австралия,63.0705224609375,1997-01-01T00:00:00Z,,,759
http://www.wikidata.org/entity/Q1359282,Hull River National Park,http://www.wikidata.org/entity/Q408,Австралия,36.5363549804688,1968-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q1360760,Tregole National Park,http://www.wikidata.org/entity/Q408,Австралия,7579,1995-01-01T00:00:00Z,,,456
http://www.wikidata.org/entity/Q1360023,Mount Aberdeen National Park,http://www.wikidata.org/entity/Q408,Австралия,298,2010-01-01T00:00:00Z,,,791
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,29.029775390625,1972-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1361043,Eurimbula National Park,http://www.wikidata.org/entity/Q408,Австралия,2367,1977-01-01T00:00:00Z,,,10
http://www.wikidata.org/entity/Q1358069,Tully Gorge National Park,http://www.wikidata.org/entity/Q408,Австралия,5986,1923-01-01T00:00:00Z,,,287
http://www.wikidata.org/entity/Q1351150,Slovak Karst National Park,http://www.wikidata.org/entity/Q214,Словакия,34348.094,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,184,1968-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1360751,Mount Chinghee National Park,http://www.wikidata.org/entity/Q408,Австралия,12.586337890625,1975-01-01T00:00:00Z,,,511
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,16.3405834960937,1969-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1360023,Mount Aberdeen National Park,http://www.wikidata.org/entity/Q408,Австралия,29.4321240234375,2010-01-01T00:00:00Z,,,791
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,443,1969-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1359321,Kroombit Tops National Park,http://www.wikidata.org/entity/Q408,Австралия,4326,1974-01-01T00:00:00Z,,,865
http://www.wikidata.org/entity/Q1359321,Kroombit Tops National Park,http://www.wikidata.org/entity/Q408,Австралия,432.1696484375,2006-01-01T00:00:00Z,,,865
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,29.029775390625,1977-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1350499,Langsua National Park,http://www.wikidata.org/entity/Q20,Норвегия,537,2011-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,193.57865234375,1995-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1359282,Hull River National Park,http://www.wikidata.org/entity/Q408,Австралия,36.5363549804688,2008-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q1364191,Mount Walsh National Park,http://www.wikidata.org/entity/Q408,Австралия,10727,1947-01-01T00:00:00Z,,,546
http://www.wikidata.org/entity/Q1335667,Beeron National Park,http://www.wikidata.org/entity/Q408,Австралия,7003,2009-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1359282,Hull River National Park,http://www.wikidata.org/entity/Q408,Австралия,3695,1968-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,138,1991-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,29.029775390625,1973-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1360116,Noosa National Park,http://www.wikidata.org/entity/Q408,Австралия,28.942822265625,2007-01-01T00:00:00Z,,,15
http://www.wikidata.org/entity/Q1364191,Mount Walsh National Park,http://www.wikidata.org/entity/Q408,Австралия,107.8659765625,1947-01-01T00:00:00Z,,,546
http://www.wikidata.org/entity/Q1340299,Endeavour River National Park,http://www.wikidata.org/entity/Q408,Австралия,2199,2009-01-01T00:00:00Z,,,11
http://www.wikidata.org/entity/Q1340299,Endeavour River National Park,http://www.wikidata.org/entity/Q408,Австралия,21.2176342773437,2009-01-01T00:00:00Z,,,11
http://www.wikidata.org/entity/Q1360751,Mount Chinghee National Park,http://www.wikidata.org/entity/Q408,Австралия,1110,1975-01-01T00:00:00Z,,,511
http://www.wikidata.org/entity/Q1360751,Mount Chinghee National Park,http://www.wikidata.org/entity/Q408,Австралия,126,1975-01-01T00:00:00Z,,,511
http://www.wikidata.org/entity/Q1360760,Tregole National Park,http://www.wikidata.org/entity/Q408,Австралия,75.759931640625,1995-01-01T00:00:00Z,,,456
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,184,1995-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1361043,Eurimbula National Park,http://www.wikidata.org/entity/Q408,Австралия,2367,2009-01-01T00:00:00Z,,,10
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,16.3405834960937,1972-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1361587,Erringibba National Park,http://www.wikidata.org/entity/Q408,Австралия,8.63898132324219,1994-01-01T00:00:00Z,,,297
http://www.wikidata.org/entity/Q1361587,Erringibba National Park,http://www.wikidata.org/entity/Q408,Австралия,877,1994-01-01T00:00:00Z,,,297
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,443,1972-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1358069,Tully Gorge National Park,http://www.wikidata.org/entity/Q408,Австралия,5986,2014-01-01T00:00:00Z,,,287
http://www.wikidata.org/entity/Q1327341,Куттинирпаак,http://www.wikidata.org/entity/Q16,Канада,37775,1988-09-16T00:00:00Z,http://www.wikidata.org/entity/Q807788,Барбо,
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,0.321942024230957,1968-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,138.144728893042,1991-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1359259,Forty Mile Scrub National Park,http://www.wikidata.org/entity/Q408,Австралия,633,1970-01-01T00:00:00Z,,,759
http://www.wikidata.org/entity/Q1359321,Kroombit Tops National Park,http://www.wikidata.org/entity/Q408,Австралия,4326,2006-01-01T00:00:00Z,,,865
http://www.wikidata.org/entity/Q1359282,Hull River National Park,http://www.wikidata.org/entity/Q408,Австралия,3695,2008-01-01T00:00:00Z,,,27
http://www.wikidata.org/entity/Q1360751,Mount Chinghee National Park,http://www.wikidata.org/entity/Q408,Австралия,12.586337890625,1994-01-01T00:00:00Z,,,511
http://www.wikidata.org/entity/Q1331672,Ella Bay National Park,http://www.wikidata.org/entity/Q408,Австралия,37.268486328125,1952-01-01T00:00:00Z,,,17
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,0.839557609558105,1991-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,16.3405834960937,1977-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1361587,Erringibba National Park,http://www.wikidata.org/entity/Q408,Австралия,8.63898132324219,1999-01-01T00:00:00Z,,,297
http://www.wikidata.org/entity/Q1361587,Erringibba National Park,http://www.wikidata.org/entity/Q408,Австралия,877,1999-01-01T00:00:00Z,,,297
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,399.4461328125,1969-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,443,1977-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1358069,Tully Gorge National Park,http://www.wikidata.org/entity/Q408,Австралия,603.4829296875,1923-01-01T00:00:00Z,,,287
http://www.wikidata.org/entity/Q1360116,Noosa National Park,http://www.wikidata.org/entity/Q408,Австралия,2883,1939-01-01T00:00:00Z,,,15
http://www.wikidata.org/entity/Q1356828,Ньюнгве,http://www.wikidata.org/entity/Q1037,Руанда,1010,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,193.57865234375,1979-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1361043,Eurimbula National Park,http://www.wikidata.org/entity/Q408,Австралия,232.909375,1977-01-01T00:00:00Z,,,10
http://www.wikidata.org/entity/Q1340299,Endeavour River National Park,http://www.wikidata.org/entity/Q408,Австралия,2199,1975-01-01T00:00:00Z,,,11
http://www.wikidata.org/entity/Q1333457,Eungella National Park,http://www.wikidata.org/entity/Q408,Австралия,600.238984375,2016-01-01T00:00:00Z,,,881
http://www.wikidata.org/entity/Q1340299,Endeavour River National Park,http://www.wikidata.org/entity/Q408,Австралия,21.2176342773437,1975-01-01T00:00:00Z,,,11
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,16.3405834960937,1973-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1359259,Forty Mile Scrub National Park,http://www.wikidata.org/entity/Q408,Австралия,633,1997-01-01T00:00:00Z,,,759
http://www.wikidata.org/entity/Q1342385,Уотеру (национальный парк),http://www.wikidata.org/entity/Q408,Австралия,443,1973-01-01T00:00:00Z,,,247
http://www.wikidata.org/entity/Q1333816,Elsey National Park,http://www.wikidata.org/entity/Q408,Австралия,138,2010-01-01T00:00:00Z,,,134
http://www.wikidata.org/entity/Q1360023,Mount Aberdeen National Park,http://www.wikidata.org/entity/Q408,Австралия,298,1967-01-01T00:00:00Z,,,791
http://www.wikidata.org/entity/Q1362815,Намбунг,http://www.wikidata.org/entity/Q408,Австралия,0.321942024230957,1995-01-01T00:00:00Z,,,82
http://www.wikidata.org/entity/Q1360751,Mount Chinghee National Park,http://www.wikidata.org/entity/Q408,Австралия,1110,1994-01-01T00:00:00Z,,,511
