parkLabel,countryLabel,areaKm2,inception,unescoStatusLabel
Mount Roe National Park,Австралия,,2004-01-01T00:00:00Z,
Mount Roe National Park,Австралия,,2004-01-01T00:00:00Z,
Национальный парк Кевир,Иран,,1964-01-01T00:00:00Z,
Национальный парк Кевир,Иран,,1964-01-01T00:00:00Z,
Национальный парк Сахама,Боливия,,1938-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Найджерхоул,Индия,,1988-01-01T00:00:00Z,
Tablas de Daimiel National Park,Испания,,1973-06-28T00:00:00Z,Рамсарское угодье
Tablas de Daimiel National Park,Испания,,1973-06-28T00:00:00Z,Рамсарское угодье
Куршская коса,Литва,,1991-01-01T00:00:00Z,
Люра,Албания,,1966-01-01T00:00:00Z,
Гибралтар-Рейндж,Австралия,,1967-10-01T00:00:00Z,часть объекта всемирного наследия
Гибралтар-Рейндж,Австралия,,1967-10-01T00:00:00Z,часть объекта всемирного наследия
Гибралтар-Рейндж,Австралия,,1967-10-01T00:00:00Z,часть объекта всемирного наследия
Гибралтар-Рейндж,Австралия,,2003-01-01T00:00:00Z,часть объекта всемирного наследия
Гибралтар-Рейндж,Австралия,,2003-01-01T00:00:00Z,часть объекта всемирного наследия
Гибралтар-Рейндж,Австралия,,2003-01-01T00:00:00Z,часть объекта всемирного наследия
Porcupine Gorge National Park,Австралия,,2004-01-01T00:00:00Z,
Gir-um-bit National Park,Австралия,,2007-07-01T00:00:00Z,
Gir-um-bit National Park,Австралия,,2007-07-01T00:00:00Z,
Gir-um-bit National Park,Австралия,,2008-01-01T00:00:00Z,
Gir-um-bit National Park,Австралия,,2008-01-01T00:00:00Z,
Glastonbury National Park,Австралия,,2010-01-01T00:00:00Z,
Glastonbury National Park,Австралия,,2010-01-01T00:00:00Z,
Glastonbury National Park,Австралия,,2011-01-01T00:00:00Z,
Glastonbury National Park,Австралия,,2011-01-01T00:00:00Z,
Сёдеросен,Швеция,,2001-05-10T00:00:00Z,
Сёдеросен,Швеция,,2001-05-10T00:00:00Z,
Сёдеросен,Швеция,,2001-05-10T00:00:00Z,
Сёдеросен,Швеция,,2001-05-10T00:00:00Z,
Яла,Шри-Ланка,,1937-02-25T00:00:00Z,
Maalan National Park,Австралия,,2005-01-01T00:00:00Z,
Maalan National Park,Австралия,,2005-01-01T00:00:00Z,
Glenbar National Park,Австралия,,2006-01-01T00:00:00Z,
Фернебуфьерден,Швеция,,1998-09-09T00:00:00Z,Рамсарское угодье
Фернебуфьерден,Швеция,,1998-09-09T00:00:00Z,Рамсарское угодье
Словацкий Рай,Словакия,,2016-01-01T00:00:00Z,
Словацкий Рай,Словакия,,2016-01-01T00:00:00Z,
Kinchega National Park,Австралия,,1967-01-01T00:00:00Z,
Kinchega National Park,Австралия,,1967-01-01T00:00:00Z,
Стенсхувуд,Швеция,,1986-04-30T00:00:00Z,
Стенсхувуд,Швеция,,1986-04-30T00:00:00Z,
Стенсхувуд,Швеция,,1986-04-30T00:00:00Z,
Malá Fatra National Park,Словакия,,1988-04-01T00:00:00Z,
Malá Fatra National Park,Словакия,,1988-04-01T00:00:00Z,
Ньика (национальный парк),Малави,,1965-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Энгсё,Швеция,,1909-05-24T00:00:00Z,
Энгсё,Швеция,,1909-05-24T00:00:00Z,
Энгсё,Швеция,,1909-05-24T00:00:00Z,
Энгсё,Швеция,,1909-05-24T00:00:00Z,
Litchfield National Park,Австралия,,1986-01-01T00:00:00Z,
Litchfield National Park,Австралия,,1986-01-01T00:00:00Z,
Litchfield National Park,Австралия,,2002-01-01T00:00:00Z,
Litchfield National Park,Австралия,,2002-01-01T00:00:00Z,
Наттай,Австралия,,1991-01-01T00:00:00Z,
Наттай,Австралия,,1991-01-01T00:00:00Z,
Наттай,Австралия,,2016-01-01T00:00:00Z,
Наттай,Австралия,,2016-01-01T00:00:00Z,
Kanangra-Boyd National Park,Австралия,,1969-12-03T00:00:00Z,
Kanangra-Boyd National Park,Австралия,,1969-12-03T00:00:00Z,
Kanangra-Boyd National Park,Австралия,,2018-01-01T00:00:00Z,
Kanangra-Boyd National Park,Австралия,,2018-01-01T00:00:00Z,
Хванге (национальный парк),Зимбабве,,1930-01-01T00:00:00Z,
Hallingskarvet National Park,Норвегия,,2006-12-22T00:00:00Z,
Hallingskarvet National Park,Норвегия,,2006-12-22T00:00:00Z,
Willandra National Park,Австралия,,1972-01-01T00:00:00Z,
Willandra National Park,Австралия,,1972-01-01T00:00:00Z,
Willandra National Park,Австралия,,1977-01-01T00:00:00Z,
Willandra National Park,Австралия,,1977-01-01T00:00:00Z,
Mbéré Valley National Park,Камерун,,2004-02-04T00:00:00Z,
Shuklaphanta National Park,Непал,,,
Nightcap National Park,Австралия,,1983-01-01T00:00:00Z,часть объекта всемирного наследия
Nightcap National Park,Австралия,,1983-01-01T00:00:00Z,часть объекта всемирного наследия
Nightcap National Park,Австралия,,1983-01-01T00:00:00Z,часть объекта всемирного наследия
Nightcap National Park,Австралия,,2016-01-01T00:00:00Z,часть объекта всемирного наследия
Nightcap National Park,Австралия,,2016-01-01T00:00:00Z,часть объекта всемирного наследия
Nightcap National Park,Австралия,,2016-01-01T00:00:00Z,часть объекта всемирного наследия
Национальный парк Килларни,Ирландия,,1932-01-01T00:00:00Z,
Mljet Nacionalni Park,Хорватия,,1960-01-01T00:00:00Z,site of community importance
Mljet Nacionalni Park,Хорватия,,1960-01-01T00:00:00Z,site of community importance
Mljet Nacionalni Park,Хорватия,,1960-11-11T00:00:00Z,site of community importance
Mljet Nacionalni Park,Хорватия,,1960-11-11T00:00:00Z,site of community importance
Бас-Казаманс,Сенегал,,1970-01-01T00:00:00Z,
Сёр-Шпицберген,Норвегия,,1973-01-01T00:00:00Z,Рамсарское угодье
Mayon Volcano Natural Park,Филиппины,,2000-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Minneriya National Park,Шри-Ланка,,1997-08-12T00:00:00Z,
Færder National Park,Норвегия,,2013-08-23T00:00:00Z,
Alatish National Park,Эфиопия,,2006-01-01T00:00:00Z,
Percy Isles National Park,Австралия,,2010-01-01T00:00:00Z,
Percy Isles National Park,Австралия,,2010-01-01T00:00:00Z,
Woowoonga National Park,Австралия,,2006-01-01T00:00:00Z,
Woowoonga National Park,Австралия,,2006-01-01T00:00:00Z,
Pinnacles National Park,Австралия,,2011-01-01T00:00:00Z,
Pinnacles National Park,Австралия,,2011-01-01T00:00:00Z,
Byeonsan-bando National Park,Республика Корея,,1988-01-01T00:00:00Z,
Magoe National Park,Мозамбик,,2013-01-01T00:00:00Z,national park of Mozambique
Mayon Volcano Natural Park,Филиппины,,1938-07-12T00:00:00Z,Объект из предварительного списка Всемирного наследия
Kalamunda National Park,Австралия,,1964-01-01T00:00:00Z,
Калбарри (национальный парк),Австралия,,1963-01-01T00:00:00Z,listed on the Register of the National Estate
Калбарри (национальный парк),Австралия,,1963-01-01T00:00:00Z,listed on the Register of the National Estate
Калбарри (национальный парк),Австралия,,1972-01-01T00:00:00Z,listed on the Register of the National Estate
Калбарри (национальный парк),Австралия,,1972-01-01T00:00:00Z,listed on the Register of the National Estate
Kanger Ghati National Park,Индия,,1982-01-01T00:00:00Z,
Warra National Park,Австралия,,1999-01-01T00:00:00Z,
Warra National Park,Австралия,,1999-01-01T00:00:00Z,
Долина Валбоны,Албания,,1966-01-01T00:00:00Z,
Ulidarra National Park,Австралия,,1999-01-01T00:00:00Z,
Ulidarra National Park,Австралия,,1999-01-01T00:00:00Z,
Кариджини,Австралия,,1973-01-01T00:00:00Z,
Karlamilyi National Park,Австралия,,1977-01-01T00:00:00Z,
Karlamilyi National Park,Австралия,,1977-01-01T00:00:00Z,
Karuah National Park,Австралия,,2007-07-01T00:00:00Z,
Karuah National Park,Австралия,,2007-07-01T00:00:00Z,
Karuah National Park,Австралия,,2008-01-01T00:00:00Z,
Karuah National Park,Австралия,,2008-01-01T00:00:00Z,
Mount Data National Park,Филиппины,,1940-01-01T00:00:00Z,
Kasungu National Park,Малави,,1970-01-01T00:00:00Z,
Keibul Lamjao National Park,Индия,,1977-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Национальный парк Кеннеди-Рендж,Австралия,,1993-01-01T00:00:00Z,
Национальный парк Кеннеди-Рендж,Австралия,,1993-01-01T00:00:00Z,
Keppel Bay Islands National Park,Австралия,,1994-01-01T00:00:00Z,
Keppel Bay Islands National Park,Австралия,,1994-01-01T00:00:00Z,
Keppel Bay Islands National Park,Австралия,,2014-01-01T00:00:00Z,
Keppel Bay Islands National Park,Австралия,,2014-01-01T00:00:00Z,
Keverstone National Park,Австралия,,2009-03-01T00:00:00Z,
Keverstone National Park,Австралия,,2009-03-01T00:00:00Z,
Keverstone National Park,Австралия,,2011-01-01T00:00:00Z,
Keverstone National Park,Австралия,,2011-01-01T00:00:00Z,
Q1740754,Иран,,,
Q1721928,Камерун,,1948-01-01T00:00:00Z,
Kalamunda National Park,Австралия,,1964-01-01T00:00:00Z,
Rohkunborri National Park,Норвегия,,2011-01-01T00:00:00Z,
Adam's Bridge Marine National Park,Шри-Ланка,,2015-06-22T00:00:00Z,
Khuvsgul National Park,Монголия,,1992-01-01T00:00:00Z,
Grand Bois National Park,Гаити,,,
Grande Colline National Park,Гаити,,,
Deux Mamelles National Park,Гаити,,,
Deux Mamelles National Park,Гаити,,,
Замбези (национальный парк),Зимбабве,,1979-01-01T00:00:00Z,
Khar Us Nuur National Park,Монголия,,1997-06-13T00:00:00Z,
Delft National Park,Шри-Ланка,,2015-06-22T00:00:00Z,
Mounts-Palay-Palay-Mataas-Na-Gulod National Park,Филиппины,,1976-10-26T00:00:00Z,
Kiang West National Park,Гамбия,,1987-01-01T00:00:00Z,
Lierne National Park,Норвегия,,2004-01-01T00:00:00Z,
Lierne National Park,Норвегия,,2004-01-01T00:00:00Z,
Scheyville National Park,Австралия,,1996-01-01T00:00:00Z,Закон о наследии — Государственный реестр наследия
Scheyville National Park,Австралия,,1996-01-01T00:00:00Z,Закон о наследии — Государственный реестр наследия
Kirrama National Park,Австралия,,2006-01-01T00:00:00Z,
Kirrama National Park,Австралия,,2006-01-01T00:00:00Z,
Kirrama National Park,Австралия,,2011-01-01T00:00:00Z,
Kirrama National Park,Австралия,,2011-01-01T00:00:00Z,
Киртхар (национальный парк),Пакистан,,1974-01-01T00:00:00Z,
Китуло,Танзания,,2005-01-01T00:00:00Z,
Makgadikgadi Pans National Park,Ботсвана,,1992-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Kon Ka Kinh National Park,Вьетнам,,2002-01-01T00:00:00Z,
Sumapaz Natural Park,Колумбия,,1977-01-01T00:00:00Z,
Ваза,Камерун,,1934-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Серра-дуз-Органс,Бразилия,,1939-01-01T00:00:00Z,
Серра-дуз-Органс,Бразилия,,1939-01-01T00:00:00Z,
Скулескуген,Швеция,,1984-05-10T00:00:00Z,
Скулескуген,Швеция,,1984-05-10T00:00:00Z,
Скулескуген,Швеция,,1984-05-10T00:00:00Z,
Скулескуген,Швеция,,1984-05-10T00:00:00Z,
Вадвечокка,Швеция,,1920-03-01T00:00:00Z,
Вадвечокка,Швеция,,1920-03-01T00:00:00Z,
Вадвечокка,Швеция,,1920-03-01T00:00:00Z,
Вадвечокка,Швеция,,1920-03-01T00:00:00Z,
Косцюшко,Австралия,,1944-01-01T00:00:00Z,listed on the Australian National Heritage List
Косцюшко,Австралия,,1944-01-01T00:00:00Z,listed on the Australian National Heritage List
Косцюшко,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Косцюшко,Австралия,,2016-01-01T00:00:00Z,listed on the Australian National Heritage List
Меру,Кения,,1966-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Пасифик-Рим,Канада,,2001-01-01T00:00:00Z,
Loango National Park,Габон,,2002-01-01T00:00:00Z,
Braulio Carrillo National Park,Коста-Рика,,1978-01-01T00:00:00Z,
Alberto de Agostini National Park,Чили,,1965-01-22T00:00:00Z,
Апеннино-Тоско-Эмилиано,Италия,,1997-01-01T00:00:00Z,
Апеннино-Тоско-Эмилиано,Италия,,1997-01-01T00:00:00Z,
Апеннино-Тоско-Эмилиано,Италия,,2001-01-01T00:00:00Z,
Апеннино-Тоско-Эмилиано,Италия,,2001-01-01T00:00:00Z,
Национальный парк Рапа-Нуи,Чили,,1935-01-16T00:00:00Z,всемирное наследие
Национальный парк Рапа-Нуи,Чили,,1935-01-16T00:00:00Z,всемирное наследие
Cabo Orange National Park,Бразилия,,1980-01-01T00:00:00Z,Рамсарское угодье
Cabo Orange National Park,Бразилия,,1980-01-01T00:00:00Z,Рамсарское угодье
Cabo Orange National Park,Бразилия,,1980-01-01T00:00:00Z,Рамсарское угодье
Cabo Orange National Park,Бразилия,,1980-01-01T00:00:00Z,Рамсарское угодье
Pacaás Novos National Park,Бразилия,,1979-01-01T00:00:00Z,
Pacaás Novos National Park,Бразилия,,1979-01-01T00:00:00Z,
Paroo-Darling National Park,Австралия,,2000-01-01T00:00:00Z,
Paroo-Darling National Park,Австралия,,2000-01-01T00:00:00Z,
Paroo-Darling National Park,Австралия,,2013-01-01T00:00:00Z,
Paroo-Darling National Park,Австралия,,2013-01-01T00:00:00Z,
Кудремук,Индия,,1916-01-01T00:00:00Z,часть объекта всемирного наследия
Низкие Татры (национальный парк),Словакия,,1978-01-01T00:00:00Z,
Низкие Татры (национальный парк),Словакия,,1978-01-01T00:00:00Z,
Tarong National Park,Австралия,,1995-01-01T00:00:00Z,
Tarong National Park,Австралия,,1995-01-01T00:00:00Z,
Tarong National Park,Австралия,,2006-01-01T00:00:00Z,
Tarong National Park,Австралия,,2006-01-01T00:00:00Z,
Mapleton Falls National Park,Австралия,,1973-01-01T00:00:00Z,
Mapleton Falls National Park,Австралия,,1973-01-01T00:00:00Z,
Mapleton Falls National Park,Австралия,,2001-01-01T00:00:00Z,
Mapleton Falls National Park,Австралия,,2001-01-01T00:00:00Z,
Национальный парк Намиб-Науклуфт,Намибия,,1979-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Kondalilla National Park,Австралия,,1945-01-01T00:00:00Z,
Kondalilla National Park,Австралия,,1945-01-01T00:00:00Z,
Kondalilla National Park,Австралия,,2010-01-01T00:00:00Z,
Kondalilla National Park,Австралия,,2010-01-01T00:00:00Z,
Рубондо-Айленд,Танзания,,1965-01-01T00:00:00Z,
Рубондо-Айленд,Танзания,,1977-01-01T00:00:00Z,
Пьенины,Словакия,,1967-01-16T00:00:00Z,
Пьенины,Словакия,,1967-01-16T00:00:00Z,
Pinnacles National Park,США,,2013-01-10T00:00:00Z,
Kooraban National Park,Австралия,,2001-01-01T00:00:00Z,
Kooraban National Park,Австралия,,2001-01-01T00:00:00Z,
Коруп,Камерун,,1986-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Лосиный Остров,Россия,,1983-08-23T00:00:00Z,
"Foreste Casentinesi, Monte Falterona, Campigna National Park",Италия,,1989-01-01T00:00:00Z,
"Foreste Casentinesi, Monte Falterona, Campigna National Park",Италия,,1989-01-01T00:00:00Z,
"Foreste Casentinesi, Monte Falterona, Campigna National Park",Италия,,1993-01-01T00:00:00Z,
"Foreste Casentinesi, Monte Falterona, Campigna National Park",Италия,,1993-01-01T00:00:00Z,
Kuapnit Balinsasayao National Park,Филиппины,,1937-04-16T00:00:00Z,
Láhko National Park,Норвегия,,2012-01-01T00:00:00Z,
Láhko National Park,Норвегия,,2012-01-01T00:00:00Z,
Тарра-Булга,Австралия,,1956-01-01T00:00:00Z,
Тарра-Булга,Австралия,,1956-01-01T00:00:00Z,
Тарра-Булга,Австралия,,1956-01-01T00:00:00Z,
Тарра-Булга,Австралия,,1986-06-17T00:00:00Z,
Тарра-Булга,Австралия,,1986-06-17T00:00:00Z,
Тарра-Булга,Австралия,,1986-06-17T00:00:00Z,
Kuranda National Park,Австралия,,1989-01-01T00:00:00Z,
Kuranda National Park,Австралия,,1989-01-01T00:00:00Z,
Kuranda National Park,Австралия,,2016-01-01T00:00:00Z,
Kuranda National Park,Австралия,,2016-01-01T00:00:00Z,
Lachlan Valley National Park,Австралия,,2010-07-01T00:00:00Z,
Lachlan Valley National Park,Австралия,,2010-07-01T00:00:00Z,
Lachlan Valley National Park,Австралия,,2016-01-01T00:00:00Z,
Lachlan Valley National Park,Австралия,,2016-01-01T00:00:00Z,
Лагодехи,Грузия,,1912-01-01T00:00:00Z,
Lake Bindegolly National Park,Австралия,,1991-01-01T00:00:00Z,
Lake Bindegolly National Park,Австралия,,1991-01-01T00:00:00Z,
Lake Bindegolly National Park,Австралия,,1998-01-01T00:00:00Z,
Sapo National Park,Либерия,,1983-01-01T00:00:00Z,
Национальный парк Сьерра-Невада,Испания,,1999-01-11T00:00:00Z,
Национальный парк Сьерра-Невада,Испания,,1999-01-11T00:00:00Z,
Национальный парк Сьерра-Невада,Испания,,1999-01-11T00:00:00Z,
Национальный парк Сьерра-Невада,Испания,,1999-01-11T00:00:00Z,
Tirgua National Park,Венесуэла,,1992-01-01T00:00:00Z,
Тубкаль,Марокко,,1942-01-19T00:00:00Z,
Masaya Volcano National Park,Никарагуа,,1979-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Zall-Gjoçaj National Park,Албания,,1996-01-01T00:00:00Z,
Нордре Исфьорден,Норвегия,,2003-01-01T00:00:00Z,
Нордре Исфьорден,Норвегия,,2003-01-01T00:00:00Z,
Южная Луангва,Замбия,,1938-01-01T00:00:00Z,
Тижука,Бразилия,,1961-01-01T00:00:00Z,heritage asset listed by IPHAN
Тижука,Бразилия,,1961-01-01T00:00:00Z,heritage asset listed by IPHAN
Tapin Tops National Park,Австралия,,1999-01-01T00:00:00Z,
Tapin Tops National Park,Австралия,,1999-01-01T00:00:00Z,
New England National Park,Австралия,,1935-01-01T00:00:00Z,часть объекта всемирного наследия
New England National Park,Австралия,,1935-01-01T00:00:00Z,часть объекта всемирного наследия
New England National Park,Австралия,,1935-01-01T00:00:00Z,часть объекта всемирного наследия
New England National Park,Австралия,,2012-01-01T00:00:00Z,часть объекта всемирного наследия
New England National Park,Австралия,,2012-01-01T00:00:00Z,часть объекта всемирного наследия
New England National Park,Австралия,,2012-01-01T00:00:00Z,часть объекта всемирного наследия
Дилижанский национальный парк,Армения,,2002-01-01T00:00:00Z,
Prespes National Park,Греция,,1974-01-01T00:00:00Z,
Prespes National Park,Греция,,1974-01-01T00:00:00Z,
Пинд,Греция,,2005-01-01T00:00:00Z,
Nimule National Park,Южный Судан,,1954-01-01T00:00:00Z,
Нитмилук,Австралия,,0001-01-01T00:00:00Z,
Нитмилук,Австралия,,0001-01-01T00:00:00Z,
Нитмилук,Австралия,,1989-01-01T00:00:00Z,
Нитмилук,Австралия,,1989-01-01T00:00:00Z,
The Broads,Великобритания,,1988-01-01T00:00:00Z,
Бундала,Шри-Ланка,,1993-01-04T00:00:00Z,Рамсарское угодье
Подийи,Чехия,,1991-07-01T00:00:00Z,
Подийи,Чехия,,1991-07-01T00:00:00Z,
Подийи,Чехия,,1991-07-01T00:00:00Z,
Oakview National Park,Австралия,,2010-01-01T00:00:00Z,
Oakview National Park,Австралия,,2010-01-01T00:00:00Z,
Strzelecki National Park,Австралия,,1967-01-01T00:00:00Z,
Strzelecki National Park,Австралия,,1967-01-01T00:00:00Z,
Арикок,Аруба,,2000-01-01T00:00:00Z,
Саадани,Кения,,2005-01-01T00:00:00Z,
Саадани,Танзания,,2005-01-01T00:00:00Z,
Oxley Wild Rivers National Park,Австралия,,1986-01-01T00:00:00Z,
Oxley Wild Rivers National Park,Австралия,,1986-01-01T00:00:00Z,
Oxley Wild Rivers National Park,Австралия,,2015-01-01T00:00:00Z,
Oxley Wild Rivers National Park,Австралия,,2015-01-01T00:00:00Z,
Krkonoše National Park,Чехия,,1963-01-01T00:00:00Z,
Krkonoše National Park,Чехия,,1963-01-01T00:00:00Z,
Krkonoše National Park,Чехия,,1963-01-01T00:00:00Z,
Krkonoše National Park,Чехия,,1963-05-17T00:00:00Z,
Krkonoše National Park,Чехия,,1963-05-17T00:00:00Z,
Krkonoše National Park,Чехия,,1963-05-17T00:00:00Z,
Катимбау,Бразилия,,2002-12-13T00:00:00Z,
Катимбау,Бразилия,,2002-12-13T00:00:00Z,
Utría National Natural Park,Колумбия,,1987-01-01T00:00:00Z,
Pico Bonito National Park,Гондурас,,1987-01-01T00:00:00Z,
Santa Teresa National Park,Уругвай,,,
Серра-Жерал,Бразилия,,1992-01-01T00:00:00Z,
Серра-Жерал,Бразилия,,1992-01-01T00:00:00Z,
Windjana Gorge National Park,Австралия,,1971-01-01T00:00:00Z,
Windjana Gorge National Park,Австралия,,1971-01-01T00:00:00Z,
Иль-Зембра-э-Зембрета,Тунис,,1977-04-01T00:00:00Z,
Рейса,Норвегия,,1986-11-28T00:00:00Z,
Рейса,Норвегия,,1986-11-28T00:00:00Z,
Willi Willi National Park,Австралия,,1996-01-01T00:00:00Z,часть объекта всемирного наследия
Willi Willi National Park,Австралия,,1996-01-01T00:00:00Z,часть объекта всемирного наследия
Willi Willi National Park,Австралия,,1996-01-01T00:00:00Z,часть объекта всемирного наследия
Willi Willi National Park,Австралия,,2018-01-01T00:00:00Z,часть объекта всемирного наследия
Willi Willi National Park,Австралия,,2018-01-01T00:00:00Z,часть объекта всемирного наследия
Willi Willi National Park,Австралия,,2018-01-01T00:00:00Z,часть объекта всемирного наследия
Уошпул,Австралия,,1983-01-01T00:00:00Z,часть объекта всемирного наследия
Уошпул,Австралия,,1983-01-01T00:00:00Z,часть объекта всемирного наследия
Уошпул,Австралия,,1983-01-01T00:00:00Z,часть объекта всемирного наследия
Уошпул,Австралия,,2008-01-01T00:00:00Z,часть объекта всемирного наследия
Уошпул,Австралия,,2008-01-01T00:00:00Z,часть объекта всемирного наследия
Уошпул,Австралия,,2008-01-01T00:00:00Z,часть объекта всемирного наследия
Вашловани,Грузия,,1935-01-01T00:00:00Z,
Poona National Park,Австралия,,1991-01-01T00:00:00Z,
Poona National Park,Австралия,,1991-01-01T00:00:00Z,
Poona National Park,Австралия,,2008-01-01T00:00:00Z,
Poona National Park,Австралия,,2008-01-01T00:00:00Z,
Поронгуруп,Австралия,,1957-01-01T00:00:00Z,listed on the Australian National Heritage List
Поронгуруп,Австралия,,1957-01-01T00:00:00Z,listed on the Australian National Heritage List
Поронгуруп,Австралия,,1957-01-01T00:00:00Z,listed on the Australian National Heritage List
Поронгуруп,Австралия,,1971-01-01T00:00:00Z,listed on the Australian National Heritage List
Поронгуруп,Австралия,,1971-01-01T00:00:00Z,listed on the Australian National Heritage List
Поронгуруп,Австралия,,1971-01-01T00:00:00Z,listed on the Australian National Heritage List
Wolfe Creek Meteorite Crater National Park,Австралия,,1969-01-01T00:00:00Z,
Wolfe Creek Meteorite Crater National Park,Австралия,,1972-01-01T00:00:00Z,
Уэйчиникап (национальный парк),Австралия,,1990-01-01T00:00:00Z,
Уэйчиникап (национальный парк),Австралия,,1990-01-01T00:00:00Z,
Pumicestone National Park,Австралия,,2010-01-01T00:00:00Z,
Pumicestone National Park,Австралия,,2010-01-01T00:00:00Z,
Pumicestone National Park,Австралия,,2018-01-01T00:00:00Z,
Pumicestone National Park,Австралия,,2018-01-01T00:00:00Z,
Humboldt National Park,Австралия,,2009-01-01T00:00:00Z,
Humboldt National Park,Австралия,,2009-01-01T00:00:00Z,
Repulse Islands National Park,Австралия,,1994-01-01T00:00:00Z,
Repulse Islands National Park,Австралия,,1994-01-01T00:00:00Z,
Guaricana National Park,Бразилия,,2014-10-13T00:00:00Z,
Islote Lobos National Park,Аргентина,,2022-06-15T00:00:00Z,
Acari National Park,Бразилия,,2016-01-01T00:00:00Z,
Mapinguari National Park,Бразилия,,2008-06-05T00:00:00Z,
Mapinguari National Park,Бразилия,,2008-06-05T00:00:00Z,
Chundikkulam National Park,Шри-Ланка,,2015-06-22T00:00:00Z,
Kaptai National Park,Бангладеш,,1999-01-01T00:00:00Z,
Дадья-Лефкими-Суфлион,Греция,,2006-01-01T00:00:00Z,Объект из предварительного списка Всемирного наследия
Rodopi Mountain Range National Park,Греция,,2009-01-01T00:00:00Z,
Q25378334,Камерун,,2012-01-01T00:00:00Z,
Murujuga National Park,Австралия,,2013-01-01T00:00:00Z,всемирное наследие
Murujuga National Park,Австралия,,2013-01-01T00:00:00Z,всемирное наследие
Marsabit National Reserve,Кения,,,
national parc of Dakhla,Марокко,,,Объект из предварительного списка Всемирного наследия
Национальный парк Парнита,Греция,,,
Oiti National Park,Греция,,1971-01-01T00:00:00Z,
Sounio National Park,Греция,,1974-01-01T00:00:00Z,
Mpem and Djim National Park,Камерун,,2004-05-12T00:00:00Z,
National Park of Lakes Koronia-Volvi and the Macedonian Tempe,Греция,,2004-01-01T00:00:00Z,
Pantelleria National Park,Италия,,2016-01-01T00:00:00Z,
National Park Brijuni,Хорватия,,,
Дзумерка,Греция,,,
National park Bjeshkët e Nemuna,Республика Косово,,2012-12-26T00:00:00Z,
National park Bjeshkët e Nemuna,Республика Косово,,2012-12-26T00:00:00Z,
National Park Åsnen,Швеция,,2018-04-26T00:00:00Z,Рамсарское угодье
National Park Åsnen,Швеция,,2018-04-26T00:00:00Z,Рамсарское угодье
National Park Åsnen,Швеция,,2018-04-26T00:00:00Z,Рамсарское угодье
National Park Åsnen,Швеция,,2018-04-26T00:00:00Z,Рамсарское угодье
Xianju National Park,Китай,,,
Hollandse Duinen National Park,Нидерланды,,,
Nosy Hara National Park,Мадагаскар,,2005-01-01T00:00:00Z,
Jomfruland national park,Норвегия,,2016-01-01T00:00:00Z,
Jomfruland national park,Норвегия,,2016-01-01T00:00:00Z,
Raet National Park,Норвегия,,2016-12-16T00:00:00Z,
Raet National Park,Норвегия,,2016-12-16T00:00:00Z,
Lomami National Park,Демократическая Республика Конго,,2016-07-07T00:00:00Z,Объект из предварительного списка Всемирного наследия
Billy Barquedier National Park,Белиз,,2001-01-01T00:00:00Z,
Q28712662,Иран,,,
Lucayan National Park,Багамские Острова,,,
Q29106715,Куба,,,
Manglot National Park,Пакистан,,1990-01-01T00:00:00Z,
Q31068113,Иран,,,
Blå Jungfrun national park,Швеция,,1926-03-05T00:00:00Z,
Blå Jungfrun national park,Швеция,,1926-03-05T00:00:00Z,
Blå Jungfrun national park,Швеция,,1926-03-05T00:00:00Z,
Blå Jungfrun national park,Швеция,,1926-03-05T00:00:00Z,
Gorgona Island National Park,Колумбия,,,
Wandoo National Park,Австралия,,1995-01-01T00:00:00Z,
Wandoo National Park,Австралия,,1995-01-01T00:00:00Z,
Wandoo National Park,Австралия,,2004-01-01T00:00:00Z,
Wandoo National Park,Австралия,,2004-01-01T00:00:00Z,
Dalgarup National Park,Австралия,,2004-01-01T00:00:00Z,
Dalgarup National Park,Австралия,,2004-01-01T00:00:00Z,
Blackwood River National Park,Австралия,,2004-01-01T00:00:00Z,
Blackwood River National Park,Австралия,,2004-01-01T00:00:00Z,
Boorara-Gardner National Park,Австралия,,2004-01-01T00:00:00Z,
Wooditjup National Park,Австралия,,2004-01-01T00:00:00Z,
Boyndaminup National Park,Австралия,,2004-01-01T00:00:00Z,
Boyndaminup National Park,Австралия,,2004-01-01T00:00:00Z,
Dirk Hartog Island National Park,Австралия,,2009-01-01T00:00:00Z,
Dirk Hartog Island National Park,Австралия,,2009-01-01T00:00:00Z,
Yelverton National Park,Австралия,,2004-01-01T00:00:00Z,
Yelverton National Park,Австралия,,2004-01-01T00:00:00Z,
Helena National Park,Австралия,,1995-01-01T00:00:00Z,
Helena National Park,Австралия,,2004-01-01T00:00:00Z,
Lawley River National Park,Австралия,,2000-01-01T00:00:00Z,
