park,parkLabel,countryLabel,continentLabel,areaKm2,inceptionYear,elevation,coord,instanceType,instanceTypeLabel,visitors,year_x,followers,year_y
http://www.wikidata.org/entity/Q1950299,Mount Coolum National Park,Австралия,Австралия и Океания,367.0,2001.0,197.0,Point(153.083888888 -26.563333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950299,Mount Coolum National Park,Австралия,Австралия и Океания,3.69027801513672,1990.0,197.0,Point(153.083888888 -26.563333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950299,Mount Coolum National Park,Австралия,Австралия и Океания,3.69027801513672,2001.0,197.0,Point(153.083888888 -26.563333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950302,Mount Frankland North National Park,Австралия,Австралия и Океания,221.0,2004.0,,Point(116.7 -34.65),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950302,Mount Frankland North National Park,Австралия,Австралия и Океания,220.6946484375,2004.0,,Point(116.7 -34.65),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950308,Mount Frankland National Park,Австралия,Австралия и Океания,374.0,1988.0,104.0,Point(116.743 -34.7664),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950308,Mount Frankland National Park,Австралия,Австралия и Океания,371.2153125,1988.0,104.0,Point(116.743 -34.7664),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,1959.0,1192.0,Point(150.142777777 -30.290555555),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,2008.0,1192.0,Point(150.142777777 -30.290555555),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,513.03859375,1959.0,1192.0,Point(150.142777777 -30.290555555),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,513.03859375,2008.0,1192.0,Point(150.142777777 -30.290555555),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,1959.0,1192.0,Point(150.142777777 -30.290555555),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,2008.0,1192.0,Point(150.142777777 -30.290555555),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,1959.0,1192.0,Point(150.1511111 -30.198333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,2008.0,1192.0,Point(150.1511111 -30.198333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,513.03859375,1959.0,1192.0,Point(150.1511111 -30.198333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,513.03859375,2008.0,1192.0,Point(150.1511111 -30.198333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,1959.0,1192.0,Point(150.1511111 -30.198333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1950327,Mount Kaputar National Park,Австралия,Австралия и Океания,368.17,2008.0,1192.0,Point(150.1511111 -30.198333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1964588,Nangur National Park,Австралия,Австралия и Океания,18.1169921875,2006.0,395.0,Point(151.9836089 -26.1198281),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1964588,Nangur National Park,Австралия,Австралия и Океания,1813.0,2006.0,395.0,Point(151.9836089 -26.1198281),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1964588,Nangur National Park,Австралия,Австралия и Океания,18.1169921875,2006.0,395.0,Point(151.985 -26.11695),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1964588,Nangur National Park,Австралия,Австралия и Океания,1813.0,2006.0,395.0,Point(151.985 -26.11695),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,914.2031253,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q33837,архипелаг,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,914.2031253,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q473972,природоохранная зона,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,914.2031253,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q1316973,национальный парк Испании,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,914.2031253,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q33837,архипелаг,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,914.2031253,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q473972,природоохранная зона,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,914.2031253,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q1316973,национальный парк Испании,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,907.94,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q33837,архипелаг,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,907.94,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q473972,природоохранная зона,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,907.94,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q1316973,национальный парк Испании,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,907.94,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q33837,архипелаг,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,907.94,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q473972,природоохранная зона,95604,2018.0,,
http://www.wikidata.org/entity/Q1968721,Национальный парк архипелага Кабрера,Испания,Европа,907.94,1991.0,172.0,Point(2.96666667 39.15833333),http://www.wikidata.org/entity/Q1316973,национальный парк Испании,95604,2018.0,,
http://www.wikidata.org/entity/Q1968747,Бабе,Вьетнам,Азия,100.48,1992.0,206.0,Point(105.615277777 22.405277777),,,,,,
http://www.wikidata.org/entity/Q1968747,Бабе,Вьетнам,Азия,100.48,1992.0,206.0,Point(105.61528 22.40528),,,,,,
http://www.wikidata.org/entity/Q1968766,Карара (национальный парк),Коста-Рика,Северная Америка,52.0,1978.0,436.0,Point(-84.62777778 9.74722222),,,,,,
http://www.wikidata.org/entity/Q1968766,Карара (национальный парк),Коста-Рика,Северная Америка,52.0,1998.0,436.0,Point(-84.62777778 9.74722222),,,,,,
http://www.wikidata.org/entity/Q1968784,Dajti National Park,Албания,Европа,292.169,1966.0,,Point(19.92555556 41.36583333),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968784,Dajti National Park,Албания,Европа,247.231,1966.0,,Point(19.92555556 41.36583333),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968784,Dajti National Park,Албания,Европа,292.169,1966.0,,Point(19.9256 41.3667),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968784,Dajti National Park,Албания,Европа,247.231,1966.0,,Point(19.9256 41.3667),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968796,Fir of Drenovë National Park,Албания,Европа,13.8,1966.0,,Point(20.82549 40.56619),http://www.wikidata.org/entity/Q759882,охраняемая природная зона,,,,
http://www.wikidata.org/entity/Q1968796,Fir of Drenovë National Park,Албания,Европа,13.8,1966.0,,Point(20.82549 40.56619),http://www.wikidata.org/entity/Q759882,охраняемая природная зона,,,,
http://www.wikidata.org/entity/Q1968897,Лимпопо (национальный парк),Мозамбик,Африка,10000.0,2001.0,,Point(32.13333333 -23.86666667),,,,,,
http://www.wikidata.org/entity/Q1968939,Монфрагуэ,Испания,Европа,179.0,2007.0,,Point(-5.97 39.82),http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО,,,,
http://www.wikidata.org/entity/Q1968939,Монфрагуэ,Испания,Европа,179.0,2007.0,,Point(-5.97 39.82),http://www.wikidata.org/entity/Q1316973,национальный парк Испании,,,,
http://www.wikidata.org/entity/Q1968939,Монфрагуэ,Испания,Европа,180.0996841,2007.0,,Point(-5.97 39.82),http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО,,,,
http://www.wikidata.org/entity/Q1968939,Монфрагуэ,Испания,Европа,180.0996841,2007.0,,Point(-5.97 39.82),http://www.wikidata.org/entity/Q1316973,национальный парк Испании,,,,
http://www.wikidata.org/entity/Q1968946,Муранска Планина (национальный парк),Словакия,Европа,203.18,1997.0,,Point(20.03333333 48.78333333),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968946,Муранска Планина (национальный парк),Словакия,Европа,203.31373,1997.0,,Point(20.03333333 48.78333333),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968953,Q1968953,Черногория,Европа,190.0,2007.0,,Point(18.533333 42.566667),,,,,,
http://www.wikidata.org/entity/Q1968993,Норра Квилль,Швеция,Европа,0.02431,1927.0,,Point(15.59356756 57.763727856),,,,,,
http://www.wikidata.org/entity/Q1968993,Норра Квилль,Швеция,Европа,1.04847,1927.0,,Point(15.59356756 57.763727856),,,,,,
http://www.wikidata.org/entity/Q1968993,Норра Квилль,Швеция,Европа,1.0974,1927.0,,Point(15.59356756 57.763727856),,,,,,
http://www.wikidata.org/entity/Q1968993,Норра Квилль,Швеция,Европа,1.0731,1927.0,,Point(15.59356756 57.763727856),,,,,,
http://www.wikidata.org/entity/Q1968995,Национальный парк Кафа Штама,Албания,Европа,20.0,1996.0,,Point(19.89805556 41.52055556),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968995,Национальный парк Кафа Штама,Албания,Европа,20.0,1996.0,,Point(19.89805556 41.52055556),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968995,Национальный парк Кафа Штама,Албания,Европа,20.0,1996.0,,Point(19.8981 41.5206),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968995,Национальный парк Кафа Штама,Албания,Европа,20.0,1996.0,,Point(19.8981 41.5206),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q1968999,Restinga de Jurubatiba National Park,Бразилия,Южная Америка,148.6,1998.0,,Point(-41.49261 -22.20139),,,,,,
http://www.wikidata.org/entity/Q1968999,Restinga de Jurubatiba National Park,Бразилия,Южная Америка,149.19,1998.0,,Point(-41.49261 -22.20139),,,,,,
http://www.wikidata.org/entity/Q1968999,Restinga de Jurubatiba National Park,Бразилия,Южная Америка,4.0,1998.0,,Point(-41.49261 -22.20139),,,,,,
http://www.wikidata.org/entity/Q1968999,Restinga de Jurubatiba National Park,Бразилия,Южная Америка,145.19,1998.0,,Point(-41.49261 -22.20139),,,,,,
http://www.wikidata.org/entity/Q2673154,Dan Dan National Park,Австралия,Австралия и Океания,16.4567883300781,2006.0,178.0,Point(151.066669444 -24.15945),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2673154,Dan Dan National Park,Австралия,Австралия и Океания,1645.0,2006.0,178.0,Point(151.066669444 -24.15945),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2673154,Dan Dan National Park,Австралия,Австралия и Океания,16.4567883300781,2006.0,178.0,Point(151.0715047 -24.1621773),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2673154,Dan Dan National Park,Австралия,Австралия и Океания,1645.0,2006.0,178.0,Point(151.0715047 -24.1621773),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2674296,Deer Reserve National Park,Австралия,Австралия и Океания,32.262724609375,2006.0,480.0,Point(152.5268846 -27.085607),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2674296,Deer Reserve National Park,Австралия,Австралия и Океания,3228.0,2006.0,480.0,Point(152.5268846 -27.085607),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2674296,Deer Reserve National Park,Австралия,Австралия и Океания,32.262724609375,2006.0,480.0,Point(152.524169444 -27.08195),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2674296,Deer Reserve National Park,Австралия,Австралия и Океания,3228.0,2006.0,480.0,Point(152.524169444 -27.08195),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2693179,Esk National Park,Австралия,Австралия и Океания,377.0,2006.0,296.0,Point(152.319719444 -27.294719444),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2693179,Esk National Park,Австралия,Австралия и Океания,3.84386657714844,2006.0,296.0,Point(152.319719444 -27.294719444),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2693179,Esk National Park,Австралия,Австралия и Океания,377.0,2006.0,296.0,Point(152.3204586 -27.2937487),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2693179,Esk National Park,Австралия,Австралия и Океания,3.84386657714844,2006.0,296.0,Point(152.3204586 -27.2937487),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2697887,Gadgarra National Park,Австралия,Австралия и Океания,80.8305908203125,2010.0,,Point(145.7196901 -17.3200761),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2697887,Gadgarra National Park,Австралия,Австралия и Океания,827.0,2010.0,,Point(145.7196901 -17.3200761),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,2766.8971875,1992.0,151.0,Point(145.58333333 -18.08333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,2766.8971875,1994.0,151.0,Point(145.58333333 -18.08333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,2766.8971875,2017.0,151.0,Point(145.58333333 -18.08333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,20855.0,1992.0,151.0,Point(145.58333333 -18.08333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,20855.0,1994.0,151.0,Point(145.58333333 -18.08333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,20855.0,2017.0,151.0,Point(145.58333333 -18.08333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,2766.8971875,1992.0,151.0,Point(145.598888888 -18.083333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,2766.8971875,1994.0,151.0,Point(145.598888888 -18.083333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,2766.8971875,2017.0,151.0,Point(145.598888888 -18.083333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,20855.0,1992.0,151.0,Point(145.598888888 -18.083333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,20855.0,1994.0,151.0,Point(145.598888888 -18.083333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2700765,Girringun National Park,Австралия,Австралия и Океания,20855.0,2017.0,151.0,Point(145.598888888 -18.083333333),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2706891,Bandingilo National Park,Южный Судан,Африка,10000.0,1992.0,,Point(32.2775 5.43277778),,,,,,
http://www.wikidata.org/entity/Q2711184,Hampton National Park,Австралия,Австралия и Океания,388.0,2006.0,719.0,Point(152.0736927 -27.3525349),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2711184,Hampton National Park,Австралия,Австралия и Океания,0.038836784362793,2006.0,719.0,Point(152.0736927 -27.3525349),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2711184,Hampton National Park,Австралия,Австралия и Океания,388.0,2006.0,719.0,Point(152.07445 -27.35222),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2711184,Hampton National Park,Австралия,Австралия и Океания,0.038836784362793,2006.0,719.0,Point(152.07445 -27.35222),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2724481,"Marine National Park, Gulf of Kutch",Индия,Азия,162.89,1982.0,,Point(69.6167 22.4667),,,,,,
http://www.wikidata.org/entity/Q2726467,Kutch Bustard Sanctuary,Индия,Азия,2.0,1992.0,,Point(68.714 23.219),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q2733269,Pipeclay National Park,Австралия,Австралия и Океания,146.0,1963.0,14.0,Point(153.005555555 -25.984444444),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733269,Pipeclay National Park,Австралия,Австралия и Океания,146.0,2001.0,14.0,Point(153.005555555 -25.984444444),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733269,Pipeclay National Park,Австралия,Австралия и Океания,0.144658994674683,1963.0,14.0,Point(153.005555555 -25.984444444),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733269,Pipeclay National Park,Австралия,Австралия и Океания,0.144658994674683,2001.0,14.0,Point(153.005555555 -25.984444444),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733278,Claremont Isles National Park,Австралия,Австралия и Океания,63.0,1989.0,10.0,Point(143.833888888 -13.911111111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733278,Claremont Isles National Park,Австралия,Австралия и Океания,63.0,2010.0,10.0,Point(143.833888888 -13.911111111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733278,Claremont Isles National Park,Австралия,Австралия и Океания,0.605429573059082,1989.0,10.0,Point(143.833888888 -13.911111111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2733278,Claremont Isles National Park,Австралия,Австралия и Океания,0.605429573059082,2010.0,10.0,Point(143.833888888 -13.911111111),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2738134,Чирчео,Италия,Европа,56.16,1934.0,,Point(13.064 41.235),http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО,,,,
http://www.wikidata.org/entity/Q2738134,Чирчео,Италия,Европа,56.16,1934.0,,Point(13.064 41.235),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q2738134,Чирчео,Италия,Европа,56.0,1934.0,,Point(13.064 41.235),http://www.wikidata.org/entity/Q158454,биосферный заповедник ЮНЕСКО,,,,
http://www.wikidata.org/entity/Q2738134,Чирчео,Италия,Европа,56.0,1934.0,,Point(13.064 41.235),http://www.wikidata.org/entity/Q473972,природоохранная зона,,,,
http://www.wikidata.org/entity/Q2739189,Liwonde National Park,Малави,Африка,548.0,1973.0,,Point(35.333333333 -14.833333333),,,,,,
http://www.wikidata.org/entity/Q2740310,Kelvin National Park,Австралия,Австралия и Океания,379.0,2009.0,,Point(149.1995535 -21.5761658),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2740310,Kelvin National Park,Австралия,Австралия и Океания,379.0,2016.0,,Point(149.1995535 -21.5761658),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2740310,Kelvin National Park,Австралия,Австралия и Океания,26.3315380859375,2009.0,,Point(149.1995535 -21.5761658),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2740310,Kelvin National Park,Австралия,Австралия и Океания,26.3315380859375,2016.0,,Point(149.1995535 -21.5761658),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2745721,Lagoa do Peixe National Park,Бразилия,Южная Америка,367.16,1986.0,,Point(-50.95583333 -31.24944444),,,,,,
http://www.wikidata.org/entity/Q2745721,Lagoa do Peixe National Park,Бразилия,Южная Америка,325.2,1986.0,,Point(-50.95583333 -31.24944444),,,,,,
http://www.wikidata.org/entity/Q2745721,Lagoa do Peixe National Park,Бразилия,Южная Америка,41.96,1986.0,,Point(-50.95583333 -31.24944444),,,,,,
http://www.wikidata.org/entity/Q2745721,Lagoa do Peixe National Park,Бразилия,Южная Америка,344.0,1986.0,,Point(-50.95583333 -31.24944444),,,,,,
http://www.wikidata.org/entity/Q2749744,Îles Ehotilés National Park,Кот-д’Ивуар,Африка,105.0,1974.0,,Point(-3.22902 5.17699),,,,,,
http://www.wikidata.org/entity/Q2751891,Koombooloomba National Park,Австралия,Австралия и Океания,29281.0,2010.0,,Point(145.63361111 -17.82805556),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2751891,Koombooloomba National Park,Австралия,Австралия и Океания,292.477734375,2010.0,,Point(145.63361111 -17.82805556),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2754578,Sandbanks National Park,Австралия,Австралия и Океания,0.0721512079238892,1989.0,8.0,Point(143.953333333 -13.366388888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2754578,Sandbanks National Park,Австралия,Австралия и Океания,0.0721512079238892,2010.0,8.0,Point(143.953333333 -13.366388888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2754578,Sandbanks National Park,Австралия,Австралия и Океания,84.0,1989.0,8.0,Point(143.953333333 -13.366388888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2754578,Sandbanks National Park,Австралия,Австралия и Океания,84.0,2010.0,8.0,Point(143.953333333 -13.366388888),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2772257,Little Mulgrave National Park,Австралия,Австралия и Океания,109.0,2010.0,,Point(145.7008968 -17.1558296),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2772257,Little Mulgrave National Park,Австралия,Австралия и Океания,109.0,2011.0,,Point(145.7008968 -17.1558296),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2772257,Little Mulgrave National Park,Австралия,Австралия и Океания,109.675029296875,2010.0,,Point(145.7008968 -17.1558296),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2772257,Little Mulgrave National Park,Австралия,Австралия и Океания,109.675029296875,2011.0,,Point(145.7008968 -17.1558296),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2780805,Mount Mackay National Park,Австралия,Австралия и Океания,36.8359936523438,2005.0,204.0,Point(145.9745192 -17.9462366),http://www.wikidata.org/entity/Q18618819,национальный парк Австралии,,,,
http://www.wikidata.org/entity/Q2889792,Songnisan National Park,Республика Корея,Азия,274541.0,1970.0,,Point(127.9 36.53333333),,,,,,
http://www.wikidata.org/entity/Q2900871,Corcovado National Park,Чили,Южная Америка,4000.1093,2005.0,,Point(-72.71666667 -43.41666667),,,,,,
http://www.wikidata.org/entity/Q2914966,Эйн-Хемед,Израиль,Азия,0.059,1968.0,,Point(35.125494 31.796189),http://www.wikidata.org/entity/Q1814183,Список национальных парков Израиля,,,,
http://www.wikidata.org/entity/Q2914966,Эйн-Хемед,Израиль,Азия,0.059,1968.0,,Point(35.125494 31.796189),http://www.wikidata.org/entity/Q839954,археологический памятник,,,,
http://www.wikidata.org/entity/Q2944459,Национальный парк верхнего Нигера,Гвинея,Африка,6740.0,1952.0,,Point(-10.2 10.5),,,,,,
http://www.wikidata.org/entity/Q2944459,Национальный парк верхнего Нигера,Гвинея,Африка,6740.0,1997.0,,Point(-10.2 10.5),,,,,,
http://www.wikidata.org/entity/Q2979693,Кэмпбелл-Бэй,Индия,Азия,426.23,1992.0,,Point(93.76194444 7.11277778),,,,,,
http://www.wikidata.org/entity/Q2979712,Балпакрам,Индия,Азия,352.0,1986.0,,Point(90.75 25.5),,,,,,
http://www.wikidata.org/entity/Q2982230,Пурасе,Колумбия,Южная Америка,91843.72,1968.0,3400.0,Point(-76.421666666 2.246111111),,,,,,
